标题,信息,薪水,关键词,标签,其它,其它1,其它2,关键词3
"
          泰康人寿保险有限责任公司北京东城第一支公司(营销部)
        ",销售经理,"
          8000-16000元
        ","KA大客户
企业客户
政府客户
电话销售
面销/陌拜
网络销售",KA大客户,"
          经验不限
        ","
          大专
        ",北京·朝阳·建外," 
          100-299人
         
          保险
        "
"
          四川世外乡村集团有限公司
        ",线上房产销售,"
          1-2万
        ","住宅房产
新房
别墅
五险一金
带薪年假",住宅房产,"
          1-3年
        ","
          大专
        ",重庆·渝北,"
          民营
         
          1000-9999人
         
          房地产开发
        "
"
          吉利控股集团
        ",新能源汽车销售（资深或主管）-北京,"
          面议
        ","新车
豪华品牌
新势力品牌
自主品牌",新车,"
          经验不限
        ","
          大专
        ",北京·海淀·清河,"
          民营
         
          10000人以上
         
          汽车研发/制造
        "
"
          惠泰医疗
        ",销售代表/经理-北京（肿瘤介入） (MJ000201),"
          1.2-1.6万·20薪
        ","肿瘤
介入
栓塞",肿瘤,"
          经验不限
        ","
          本科
        ",北京·朝阳·亚运村,"
          上市公司
         
          1000-9999人
         
          医疗设备/器械
        "
"
          北京云杉世界信息技术集团有限公司
        ",欢迎资深销售人才转型采购1w起入职五险一金,"
          1-1.8万
        ",,,"
          经验不限
        ","
          大专
        ",上海·宝山·杨行,"
          民营
         
          10000人以上
         
          互联网
        "
"
          沈阳华通丰田汽车服务有限公司
        ",销售顾问--诚隆日产,"
          1-2万
        ","新车
合资品牌
门店销售
电话销售
车展销售",新车,"
          1-3年
        ","
          大专
        ",沈阳·大东·东塔,"
          民营
         
          1000-9999人
         
          汽车4S店/经销商
        "
"
          上海怿兴流体控制有限公司
        ",非电阀门销售工程师,"
          1-2万
        ",,,"
          经验不限
        ","
          大专
        ",长沙·雨花·砂子塘,"
          民营
         
          20-99人
         
          电力/水利/热力/燃气
        "
"
          深圳市合壹新能技术有限公司
        ",销售经理/工程师,"
          1.2-2.4万
        ","区域销售
新能源",区域销售,"
          1-3年
        ","
          本科
        ",深圳·坪山·龙田,"
          民营
         
          100-299人
         
          电子设备制造
        "
"
          杭州天浦会计师事务所有限公司
        ",财税销售主管,"
          8000-16000元
        ","渠道销售
区域销售
电话销售",渠道销售,"
          1-3年
        ","
          大专
        ",杭州·拱墅·武林,"
          民营
         
          20-99人
         
          财务/审计/税务
        "
"
          广东奥普特科技股份有限公司
        ",自动化销售工程师,"
          1-2万
        ","KA大客户
企业客户
区域销售",KA大客户,"
          1-3年
        ","
          大专
        ",苏州·吴中·木渎,"
          上市公司
         
          1000-9999人
         
          工业自动化
        "
"
          牧原股份
        ",26届大客户销售（底薪8K起）,"
          1.5-2.5万
        ","企业客户
面销/陌拜",企业客户,"
          经验不限
        ","
          本科
        ",本溪·平山区·站前街道,"
          上市公司
         
          10000人以上
         
          农/林/牧/渔
        "
"
          郑州绿业元农业科技有限公司
        ",农药驻点销售代表-储备干部,"
          1-2万
        ","退役军人
奖学金获得者
三好学生
优秀学生会干部
学生会主席优秀
国家励志奖学金",退役军人,"
          经验不限
        ","
          大专
        ",红河·蒙自市·观澜街道,"
          民营
         
          1000-9999人
         
          农/林/牧/渔
        "
"
          内蒙古方源财税服务有限责任公司
        ",销售,"
          6000-12000元
        ","个人客户
电话销售
网络销售
渠道销售",个人客户,"
          经验不限
        ","
          大专
        ",呼和浩特·赛罕·中专路," 
          20人以下
         
          工程施工
        "
"
          北京中润发汽车销售有限公司
        ",4S店汽车销售顾问,"
          1-2万
        ","豪华品牌
新车
门店销售",豪华品牌,"
          1-3年
        ","
          大专
        ",北京·丰台·太平桥,"
          民营
         
          100-299人
         
          汽车研发/制造
        "
"
          北京燕之园养老服务有限公司
        ",养老销售招募：无需经验也可投！我们教你专业，你负责成长,"
          1.2-2.4万
        ","院校客户
代理商销售
地推销售
渠道销售",院校客户,"
          经验不限
        ","
          大专
        ",北京·海淀·北下关,"
          合资
         
          100-299人
         
          居民服务
        "
"
          麦田房产
        ",销售经理-退役军人优先,"
          1.1-2万
        ","KA大客户
电话销售
网络销售
地推销售",KA大客户,"
          经验不限
        ","
          大专
        ",北京·大兴·荣华街道,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          泰康人寿保险有限责任公司湖北武汉长江支公司
        ",泰康之家.楚园高端养老社区销售 1.5-3万,"
          1.5-3万
        ","面销/陌拜
电话销售
周末双休",面销/陌拜,"
          经验不限
        ","
          大专
        ",武汉·武昌,"
          民营
         
          1000-9999人
         
          保险
        "
"
          上海智达工程顾问有限公司
        ",销售工程师,"
          8000-16000元
        ","企业客户
政府客户
医疗机构
面销/陌拜",企业客户,"
          1-3年
        ","
          大专
        ",上海·闵行·浦江,"
          民营
         
          100-299人
         
          咨询服务
        "
"
          中国平安人寿保险股份有限公司宁夏分公司银川市东城营销服务部
        ",销售顾问,"
          8000-16000元
        ","企业客户
政府客户
医疗机构
电话销售
渠道销售
代理商销售",企业客户,"
          1-3年
        ","
          大专
        ",银川·兴庆区·丽景街街道,"
          股份制企业
         
          10000人以上
         
          保险
        "
"
          泰康人寿保险有限责任公司广东广州天河营销服务部(天河区珠江新城部)
        ",广州养老社区销售,"
          1-2万
        ",,,"
          1-3年
        ","
          大专
        ",广州·天河·林和,"
          民营
         
          500-999人
         
          保险
        "
"
          中电信数智科技有限公司
        ",tob大客户销售经理(金融行业),"
          面议
        ","银行客户
电话销售
面销/陌拜",银行客户,"
          1-3年
        ","
          本科
        ",北京·西城·新街口,"
          国企
         
          10000人以上
         
          IT服务
        "
"
          威佳集团
        ",威佳4S店销售顾问,"
          1.1-2.2万
        ","新车
豪华品牌
合资品牌
门店销售
电话销售
车展销售",新车,"
          1-3年
        ","
          大专
        ",南阳·卧龙区·靳岗街道,"
          民营
         
          1000-9999人
         
          零售/批发
        "
"
          远大生物
        ",基层医疗销售代表,"
          1.2-2万
        ",,,"
          1-3年
        ","
          大专
        ",黄冈·黄州区·赤壁街道,"
          股份制企业
         
          1000-9999人
         
          医药制造
        "
"
          深圳市乐有家控股集团有限公司
        ",退伍军人销售8K/可视频面试,"
          8000-16000元
        ","住宅房产
新房
二手房
别墅
电话销售
网络销售
渠道销售
五险一金
带薪年假
团建福利
高提成",住宅房产,"
          1-3年
        ","
          大专
        ",深圳·宝安·航城,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          青岛三源新材料有限公司
        ",销售,"
          4000-8000元
        ","企业客户
面销/陌拜
电话销售
网络销售",企业客户,"
          经验不限
        ","
          大专
        ",青岛·市北·辽源路,"
          民营
         
          20人以下
         
          贸易/进出口
        "
"
          江苏晶盾新材料科技有限公司
        ",大客户销售代表,"
          1.3-2.6万
        ","区域销售
代理商销售
会议/会展销售
玻璃工艺
TOB
新材料生产",区域销售,"
          1-3年
        ","
          大专
        ",宿迁·宿豫区·下相街道,"
          民营
         
          100-299人
         
          橡胶和塑料制品
        "
"
          浙江海申新材料有限公司
        ",销售区域经理,"
          1.2-1.9万
        ","面销/陌拜
电话销售",面销/陌拜,"
          1-3年
        ","
          大专
        ",广州·白云·嘉禾,"
          民营
         
          100-299人
         
          化学原料/化学制品
        "
"
          迈特威智能设备(广东)有限公司
        ",设备销售经理（稳定+高提成）,"
          1.2-2.4万
        ","区域销售
大客户代表",区域销售,"
          1-3年
        ","
          大专
        ",东莞·凤岗镇,"
          民营
         
          100-299人
         
          电气机械/电力设备
        "
"
          淄博润裕机械设备有限公司
        ",销售,"
          4000-8000元
        ","面销/陌拜
电话销售
短期出差",面销/陌拜,"
          1-3年
        ","
          大专
        ",淄博·周村区·城北路街道," 
          20人以下
         
          通用设备制造
        "
"
          河北申联汽车服务集团有限公司
        ",汽车销售顾问-上汽奥迪-裕华、长安园区都可,"
          1-2万
        ","新车
二手车
豪华品牌
新势力品牌
自主品牌
门店销售
车展销售
网络销售",新车,"
          1-3年
        ","
          大专
        ",石家庄·长安·南村,"
          民营
         
          1000-9999人
         
          汽车4S店/经销商
        "
"
          北京我爱我家房地产经纪有限公司
        ",房产销售经纪人,"
          1.4-2.8万
        ","新房销售
二手房销售
住宅销售
商业地产销售
房屋租赁
别墅/豪宅销售
海外房产销售
销售专员
销售主管",新房销售,"
          经验不限
        ","
          大专
        ",北京·通州·永顺,"
          上市公司
         
          10000人以上
         
          房地产中介
        "
"
          牧原股份
        ",26届—大客户销售管培生（底薪8k起）,"
          1.5-2.5万
        ",市场营销方向,市场营销方向,"
          经验不限
        ","
          本科
        ",临汾·尧都区·南街街道,"
          上市公司
         
          10000人以上
         
          农/林/牧/渔
        "
"
          中国平安人寿保险股份有限公司辽宁分公司优才营销服务部(人才培育项目部)
        ",销售主管,"
          1.1-2.2万
        ",销售,销售,"
          1-3年
        ","
          大专
        ",沈阳·皇姑·北塔,"
          上市公司
         
          100-299人
         
          保险
        "
"
          四川怡卓人力资源管理有限公司
        ",岚图直营店-汽车销售/主播/维修/15-30K,"
          1-2万
        ","新车
新势力品牌
门店销售
直播销售",新车,"
          1-3年
        ","
          大专
        ",贵阳·南明,"
          民营
         
          10000人以上
         
          人力资源服务
        "
"
          金融街证券股份有限公司
        ",证券财富顾问（投资、理财、产品销售）,"
          9000-18000元
        ","财富管理
资产配置
客户开发
投资理财
电话营销
基金理财
理财规划
银行",财富管理,"
          经验不限
        ","
          本科
        ",杭州·上城·四季青,"
          股份制企业
         
          1000-9999人
         
          证券/期货
        "
"
          新大陆(苏州)国际工程项目管理有限公司
        ",渠道销售总监大客户销售总监,"
          1-2万
        ",,,"
          经验不限
        ","
          本科
        ",苏州·吴中,"
          民营
         
          100-299人
         
          房地产开发
        "
"
          安徽中杰信息科技有限公司
        ",solidworks销售顾问（早9晚6，双休）,"
          1-1.8万
        ","KA大客户
企业客户
区域销售
面销/陌拜
ERP
PLM
PDM
项目型销售
离散制造业客户",KA大客户,"
          1-3年
        ","
          大专
        ",合肥·蜀山·南岗,"
          民营
         
          100-299人
         
          IT服务
        "
"
          中国平安人寿保险股份有限公司广东分公司2
        ",综合金融销售经理,"
          1-2万
        ","世界500强
上市公司
双休",世界500强,"
          经验不限
        ","
          大专
        ",汕头·龙湖区·金霞街道,"
          上市公司
         
          1000-9999人
         
          保险
        "
"
          上海尚能汽车服务有限公司
        ",精品销售,"
          1-2万
        ","豪华品牌
门店销售
太阳膜
新势力品牌",豪华品牌,"
          1-3年
        ","
          大专
        ",成都·龙泉驿·柏合,"
          民营
         
          100-299人
         
          零售/批发
        "
"
          中国平安人寿保险股份有限公司河北分公司2
        ",高薪销售岗+六险一金+不加班+年薪25w+,"
          1.3-2.4万
        ","个人客户
政府客户
电话销售
网络销售
地推销售",个人客户,"
          经验不限
        ","
          大专
        ",北京·丰台·太平桥,"
          上市公司
         
          10000人以上
         
          保险
        "
"
          山东大鹏集团有限公司
        ",销售经理,"
          1.5-2万
        ","面销/陌拜
渠道销售",面销/陌拜,"
          1-3年
        ","
          大专
        ",上海·长宁·天山路,"
          民营
         
          1000-9999人
         
          快速消费品
        "
"
          厦门美益绿建科技有限公司
        ",销售经理（湖南）,"
          8000-16000元
        ",,,"
          经验不限
        ","
          大专
        ",长沙·雨花·雨花亭,"
          民营
         
          100-299人
         
          建筑设备安装
        "
"
          北京大橡医学检验实验室有限公司
        ",销售经理,"
          1-1.9万
        ",工业客户,工业客户,"
          1-3年
        ","
          本科
        ",北京·海淀,"
          民营
         
          100-299人
         
          生物工程
        "
"
          合肥爱应企业管理咨询有限公司
        ",咨询项目销售主管,"
          8000-16000元
        ",电话销售,电话销售,"
          1-3年
        ","
          大专
        ",合肥·包河·义城,"
          民营
         
          20-99人
         
          咨询服务
        "
"
          万鑫精工(湖南)股份有限公司
        ",大客户销售经理,"
          1.5-3万
        ","渠道销售
区域销售
面销/陌拜",渠道销售,"
          1-3年
        ","
          大专
        ",东莞·南城街道,"
          民营
         
          500-999人
         
          通用设备制造
        "
"
          高能数造(西安)技术有限公司
        ",销售经理（高校&科研院所）,"
          8000-16000元
        ",院校客户,院校客户,"
          1-3年
        ","
          本科
        ",西安·长安·韦曲,"
          民营
         
          20-99人
         
          专用设备制造
        "
"
          五常市乔府大院农业股份有限公司
        ",高端米卡销售（特通渠道）,"
          1-2万
        ","代理商/经销商
面销/陌拜
电话销售
高端会员",代理商/经销商,"
          1-3年
        ","
          大专
        ",深圳·福田·沙头,"
          民营
         
          500-999人
         
          农/林/牧/渔
        "
"
          河北圣莱欧化工科技有限公司
        ",化学销售工程师,"
          8000-16000元
        ","企业客户
个人客户
面销/陌拜",企业客户,"
          1-3年
        ","
          大专
        ",广州·越秀·流花,"
          民营
         
          100-299人
         
          化工
        "
"
          狮桥融资租赁（中国）有限公司
        ",北斗终端销售经理（石家庄）,"
          8000-16000元
        ","KA大客户
企业客户
电话销售
面销/陌拜
渠道销售
北斗",KA大客户,"
          1-3年
        ","
          大专
        ",石家庄·栾城·楼底,"
          合资
         
          1000-9999人
         
          互联网
        "
"
          郑州高识智能科技有限公司
        ",大区销售经理—公安方向（ 广西区域 ）,"
          1-2万
        ","面销/陌拜
监控设备",面销/陌拜,"
          1-3年
        ","
          大专
        ",郑州·金水·龙子湖,"
          民营
         
          100-299人
         
          计算机硬件
        "
"
          江苏常居房地产营销策划有限公司
        ",从销售小白到销售大咖（提成80%）,"
          1.5-2.5万
        ","互联网行业
通信/网络设备
会议/展览
珠宝/首饰
知识产权/专利
投资/理财
证券/期货
快消品",互联网行业,"
          经验不限
        ","
          大专
        ",常州·武进·湖塘,"
          民营
         
          1000-9999人
         
          房地产开发
        "
"
          福州为邦商贸有限公司
        ",肿瘤介入线销售经理（泉州）,"
          1-2万
        ","医疗器械/设备
外科
影像科
检验科
妇产科
重症医学科
介入医学科
医院
生物企业
卫生服务机构
公立医院",医疗器械/设备,"
          1-3年
        ","
          大专
        ",泉州·丰泽区·华大街道,"
          民营
         
          100-299人
         
          医疗设备/器械
        "
"
          牧原股份
        ",销售工程师,"
          8000-16000元
        ","KA大客户
企业客户
区域销售
面销/陌拜",KA大客户,"
          经验不限
        ","
          本科
        ",襄阳·老河口市·酂阳街道,"
          上市公司
         
          10000人以上
         
          农/林/牧/渔
        "
"
          郑州绿业元农业科技有限公司
        ",农药驻点销售代表-招退役军人,"
          1-2万·16薪
        ","三好学生
国家励志奖学金
省级优秀毕业生",三好学生,"
          经验不限
        ","
          大专
        ",晋中·榆次区·安宁街道,"
          民营
         
          1000-9999人
         
          农/林/牧/渔
        "
"
          大连市建筑工程质量检测中心有限公司
        ",检测销售经理,"
          8000-16000元
        ","KA大客户
企业客户
政府客户
区域销售
渠道销售
代理商销售",KA大客户,"
          经验不限
        ","
          大专
        ",南京·六合·大厂,"
          股份制企业
         
          100-299人
         
          检测/认证
        "
"
          亿多世(中国)融资租赁有限公司
        ",金融销售,"
          1-2万
        ",企业客户,企业客户,"
          1-3年
        ","
          本科
        ",成都·武侯·玉林,"
          外商独资
         
          100-299人
         
          租赁服务
        "
"
          深圳市金宇阳光文化发展有限公司
        ",银行渠道销售（上海）,"
          1.2-2.2万
        ","渠道销售
销售专员
销售经理",渠道销售,"
          1-3年
        ","
          大专
        ",上海·浦东·陆家嘴,"
          民营
         
          100-299人
         
          零售/批发
        "
"
          厦门市智联信通物联网科技有限公司
        ",海外销售经理/总监,"
          1.5-3万
        ",英语,英语,"
          经验不限
        ","
          本科
        ",厦门·同安·西柯,"
          民营
         
          100-299人
         
          通信/网络设备
        "
"
          河南权盾律师事务所
        ",销售主管,"
          1-2万
        ","企业客户
电话销售
TOB",企业客户,"
          1-3年
        ","
          大专
        ",郑州·中原·石佛,"
          律师事务所
         
          100-299人
         
          法律服务
        "
"
          深圳市昀华商科技有限公司
        ",元器件销售经理,"
          8000-16000元
        ","芯片
光学元件
面销/陌拜
渠道销售
企业客户",芯片,"
          1-3年
        ","
          本科
        ",深圳·宝安·西乡,"
          民营
         
          20-99人
         
          电子/半导体/集成电路
        "
"
          深圳市乐有家控股集团有限公司
        ",地产销售顾问/9k/接受小白/提供宿舍,"
          1.1-2万
        ","住宅房产
电话销售
面销/陌拜
五险一金
高提成",住宅房产,"
          经验不限
        ","
          本科
        ",深圳·龙岗·龙城,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          中意财产保险有限公司四川分公司
        ",非车险销售人员,"
          8000-16000元
        ","面销/陌拜
渠道销售
大客户洽谈",面销/陌拜,"
          1-3年
        ","
          大专
        ",成都·金牛·营门口,"
          外商独资
         
          20-99人
         
          保险
        "
"
          武汉佰钧成技术有限责任公司
        ",H80564岗 BD销售 双休提点高,"
          8000-16000元
        ","KA大客户
医疗机构
企业客户",KA大客户,"
          1-3年
        ","
          大专
        ",深圳·南山·粤海,"
          民营
         
          1000-9999人
         
          计算机软件
        "
"
          广东光达电气股份有限公司
        ",项目型电气销售-成都区域,"
          1-2万
        ","大客户（KA）
院校客户
医疗机构
政府客户",大客户（KA）,"
          1-3年
        ","
          大专
        ",成都·青羊·西御河,"
          民营
         
          20-99人
         
          电力/水利/热力/燃气
        "
"
          泰康人寿保险有限责任公司陕西西安城南营销服务部(问鼎团队)
        ",高端医养社区销售顾问,"
          1-2万·14薪
        ","金融理财
销售
企业客户（2B）
KA大客户
企业客户
个人客户
会议/会展销售
渠道销售
代理商销售",金融理财,"
          1-3年
        ","
          大专
        ",西安·雁塔·长延堡,"
          上市公司
         
          1000-9999人
         
          保险
        "
"
          南京易润电子商务有限公司
        ",销售主管/团队经理,"
          1-2万
        ","电话销售
企业客户
团队管理",电话销售,"
          1-3年
        ","
          大专
        ",南京·江宁·秣陵,"
          民营
         
          100-299人
         
          电子商务
        "
"
          河南零界汽车销售有限公司
        ",新能源汽车销售、主管、店长,"
          1.1-2.2万
        ",门店销售,门店销售,"
          经验不限
        ","
          大专
        ",郑州·金水·东风路," 
          500-999人
         
          新能源汽车
        "
"
          四川阔展物流有限公司
        ",物流销售经理,"
          9000-18000元
        ",KA大客户,KA大客户,"
          1-3年
        ","
          大专
        ",成都·双流·西航港,"
          民营
         
          500-999人
         
          货运/物流/仓储
        "
"
          万华生态科技有限公司
        ",胶粘剂区域销售经理,"
          1-2万
        ",,,"
          经验不限
        ","
          大专
        ",烟台·莱山·滨海路,"
          其它
         
          100-299人
         
          建材
        "
"
          上海邦芒人力资源有限公司
        ",自动化行业 大客户销售 无责5000,"
          9000-18000元
        ","渠道销售
面销/陌拜
区域销售",渠道销售,"
          1-3年
        ","
          大专
        ",济南·历下·姚家,"
          民营
         
          500-999人
         
          人力资源服务
        "
"
          联信智评数字科技有限公司
        ",【销售人员】薪酬稳定、年底双薪、周末双休、五险一金、其他福利,"
          1-2万·13薪
        ","机构客户
对公客户",机构客户,"
          经验不限
        ","
          本科
        ",北京·朝阳·建外,"
          股份制企业
         
          20-99人
         
          云计算/大数据
        "
"
          中国人寿保险股份有限公司天津市分公司
        ",销售管理+金融服务+有客户名单+央企,"
          8000-16000元
        ","KA大客户
个人客户",KA大客户,"
          1年以下
        ","
          大专
        ",天津·河北·光复道,"
          国企
         
          500-999人
         
          保险
        "
"
          科华数据股份有限公司
        ",销售经理（重卡 / 江苏）,"
          1-2万·13薪
        ","KA大客户
政府客户
企业客户
区域销售
充电桩
重卡",KA大客户,"
          1-3年
        ","
          本科
        ",南京·建邺·南苑,"
          上市公司
         
          1000-9999人
         
          电子/半导体/集成电路
        "
"
          牧原股份
        ",26校招-销售管培生-底薪8K起,"
          1.5-3万
        ","东北大区
华北大区
华东大区
面销/陌拜
渠道销售
代理商销售
KA大客户
企业客户
政府客户",东北大区,"
          经验不限
        ","
          本科
        ",北京·丰台·花乡,"
          上市公司
         
          10000人以上
         
          农/林/牧/渔
        "
"
          甘肃恒立智能信息科技有限公司
        ",销售,"
          5000-7000元
        ",,,"
          3-5年
        ","
          大专
        ",兰州·七里河区·秀川街道,"
          民营
         
          20-99人
         
          计算机软件
        "
"
          中钠能源(扬州)有限公司
        ",销售经理,"
          8000-16000元
        ","区域销售
渠道销售
代理商销售",区域销售,"
          1-3年
        ","
          大专
        ",深圳·龙岗·龙城,"
          合资
         
          100-299人
         
          新能源
        "
"
          湖北渤海生物控股集团有限公司
        ",农资销售（高薪+五险一金+差补）,"
          1.5-2万
        ","代理商/经销商
面销/陌拜",代理商/经销商,"
          1-3年
        ","
          大专
        ",合肥·庐阳,"
          股份制企业
         
          500-999人
         
          农/林/牧/渔
        "
"
          谱尼测试
        ",CRO/CDMO销售工程师/主管,"
          1-2万
        ","企业客户
政府客户
医疗机构
区域销售",企业客户,"
          1-3年
        ","
          大专
        ",成都·郫都·红光,"
          上市公司
         
          1000-9999人
         
          检测/认证
        "
"
          聚鑫人才(厦门)企业管理有限公司
        ",销售经理,"
          1.5-2.7万·13薪
        ","渠道销售
电话销售
网络销售",渠道销售,"
          1-3年
        ","
          大专
        ",济南·历下·姚家," 
          300-499人
         
          在线招聘/求职
        "
"
          中望软件
        ",区域销售经理（制造业方向）,"
          1.4-2万
        ","企业客户
区域销售",企业客户,"
          经验不限
        ","
          本科
        ",上海·虹口·嘉兴路,"
          上市公司
         
          1000-9999人
         
          计算机软件
        "
"
          麦田房产
        ",销售 欢迎退伍军人 底薪7000 氛围佳,"
          1.3-1.6万
        ","7000底薪 没有考核
就近分配
带薪培训",7000底薪 没有考核,"
          经验不限
        ","
          大专
        ",北京·大兴·荣华街道,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          发达面粉集团股份有限公司
        ",速冻面点销售经理,"
          8000-16000元
        ","企业客户
政府客户
院校客户",企业客户	,"
          1-3年
        ","
          大专
        ",德州·夏津县·南城镇,"
          股份制企业
         
          500-999人
         
          农副产品加工制造
        "
"
          湖南信亦美企业管理咨询有限公司
        ",AI项目销售总监,"
          1-2万
        ","渠道销售
KA大客户
政府客户",渠道销售,"
          1-3年
        ","
          大专
        ",杭州·拱墅·祥符,"
          民营
         
          20-99人
         
          咨询服务
        "
"
          合肥康诺医药有限公司
        ",NAD+辅助生殖药品销售,"
          1-2万
        ","试官婴儿
不孕不育
生殖中心",试官婴儿,"
          1-3年
        ","
          大专
        ",杭州·萧山·城厢,"
          民营
         
          100-299人
         
          医药制造
        "
"
          北京百得利汽车进出口集团有限公司
        ",储备销售经理(J12318),"
          1.5-2.5万
        ",4s店,4s店,"
          1-3年
        ","
          本科
        ",北京·海淀·田村路,"
          上市公司
         
          1000-9999人
         
          贸易/进出口
        "
"
          郑州高识智能科技有限公司
        ",大区销售经理—公安方向（ 安徽区域 ）,"
          1-2万
        ","渠道销售
面销/陌拜
监控设备",渠道销售,"
          1-3年
        ","
          大专
        ",郑州·金水·龙子湖,"
          民营
         
          100-299人
         
          计算机硬件
        "
"
          广州巴赫利国际货运代理股份有限公司
        ",货代销售（大连）,"
          1-2万·13薪
        ","国际货运代理
北美区域
东南亚区域
中东区域
水上运输
货代销售",国际货运代理,"
          1-3年
        ","
          大专
        ",大连·中山·人民路,"
          民营
         
          100-299人
         
          货运/物流/仓储
        "
"
          深圳市乐有家控股集团有限公司
        ",9K销售实习生-导师带教有住宿,"
          9000-18000元
        ","住宅房产
办公房产
商业房产
新房
二手房
公寓
电话销售
网络销售
门店销售
五险一金
住房补贴
团建福利
高提成",住宅房产,"
          经验不限
        ","
          大专
        ",深圳·宝安·新安,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          石家庄高景领航信息咨询服务有限公司
        ",销售,"
          6000-8000元
        ","KA大客户
企业客户",KA大客户,"
          1-3年
        ","
          大专
        ",石家庄·新华·革新街,"
          股份制企业
         
          20-99人
         
          培训/辅导服务
        "
"
          北京金诺珩科技发展有限公司
        ",行业销售经理,"
          1-2万
        ","区域销售
数据中心
弱电信息化
系统集成",区域销售,"
          1-3年
        ","
          大专
        ",北京·朝阳·建外,"
          民营
         
          20-99人
         
          通信/网络设备
        "
"
          北京我爱我家房地产经纪有限公司
        ",房产销售,"
          1.2-2万
        ","二手房销售
新房销售
房屋租赁
电话销售
网络销售
渠道销售
店面销售
面销",二手房销售,"
          经验不限
        ","
          大专
        ",北京·东城·东直门,"
          上市公司
         
          10000人以上
         
          房地产中介
        "
"
          海尔施生物医药股份有限公司
        ",诊断产品销售（南京）,"
          1-2万
        ","医疗器材销售
医院",医疗器材销售,"
          1-3年
        ","
          本科
        ",南京·建邺·兴隆,"
          民营
         
          1000-9999人
         
          医药制造
        "
"
          贵州天睿水处理节能有限公司
        ",销售代表（华北区域-北京）,"
          8000-16000元
        ",,,"
          1-3年
        ","
          本科
        ",北京·朝阳,"
          民营
         
          20-99人
         
          环保
        "
"
          江西飞尚科技有限公司
        ",物联网行业销售工程师 外地驻点,"
          8000-16000元
        ","企业客户
政府客户
院校客户
区域销售
面销/陌拜",企业客户,"
          1-3年
        ","
          大专
        ",南昌·南昌县·小蓝经开区,"
          民营
         
          100-299人
         
          电子/半导体/集成电路
        "
"
          牧原股份
        ",TO B销售经理（五险一金/底薪8K起/包住宿）,"
          1.1-2万
        ","渠道销售
KA大客户
区域销售
地推销售",渠道销售,"
          经验不限
        ","
          本科
        ",阜新·海州区·西山街道,"
          上市公司
         
          10000人以上
         
          农/林/牧/渔
        "
"
          伟隆股份
        ",阀门销售人员,"
          8000-16000元
        ",,,"
          1-3年
        ","
          大专
        ",无锡·梁溪·广益,"
          上市公司
         
          500-999人
         
          金属制品业
        "
"
          辽宁爱之缘心理健康中心(有限合伙)
        ",销售,"
          3000-5000元
        ","销售专员
销售
销售经理",销售专员,"
          经验不限
        ","
          大专
        ",沈阳·和平·新华," 
          20人以下
         
          培训/辅导服务
        "
"
          济南精美昆仑数控设备有限公司
        ",销售,"
          4000-5000元
        ","企业客户
个人客户
面销/陌拜",企业客户,"
          1-3年
        ","
          大专
        ",德州·齐河县·仁里集镇,"
          民营
         
          100-299人
         
          通用设备制造
        "
"
          河南零界汽车销售有限公司
        ",新能源汽车销售、主播、主管、店长,"
          1.1-2.2万
        ","新车
豪华品牌
新势力品牌
门店销售",新车,"
          经验不限
        ","
          大专
        ",苏州·吴中·城南," 
          500-999人
         
          新能源汽车
        "
"
          成都车趣信息技术服务有限公司
        ",高薪招聘/电话销售/底薪3000/入职购买五险一金,"
          1.1-2万
        ",,,"
          1-3年
        ","
          大专
        ",成都·武侯·桂溪,"
          民营
         
          100-299人
         
          IT服务
        "
"
          赛轮集团
        ",特种轮胎销售经理,"
          8000-16000元
        ","地推销售
门店销售
代理商/经销商
渠道销售
大客户销售
主机厂",地推销售,"
          1-3年
        ","
          大专
        ",青岛·市北·洛阳路,"
          股份制企业
         
          10000人以上
         
          橡胶和塑料制品
        "
"
          河南兰鸿企业管理咨询有限公司
        ",大客户销售经理,"
          1-2万
        ","渠道销售
面销/陌拜
区域销售",渠道销售,"
          1-3年
        ","
          大专
        ",郑州·圃田,"
          民营
         
          100-299人
         
          咨询服务
        "
"
          深圳市乐有家控股集团有限公司
        ",晋级加薪豪宅销售供住宿五险一金,"
          1.1-2.2万
        ","房地产
网络销售
全国
个人客户（2C）
企业客户（2B）
大客户（KA）",房地产,"
          经验不限
        ","
          大专
        ",深圳·罗湖·桂园,"
          民营
         
          10000人以上
         
          房地产中介
        "
"
          信捷电气
        ",大客户销售-常州(J10617),"
          1-2万·14薪
        ","渠道销售
面销/陌拜
区域销售
PLC",渠道销售,"
          经验不限
        ","
          大专
        ",常州·钟楼·五星,"
          民营
         
          1000-9999人
         
          仪器仪表制造
        "
"
          浙江长安仁恒科技股份有限公司上海分公司
        ",销售工程师（石油钻井泥浆膨润土）,"
          1-2万
        ","KA大客户
企业客户
钻井泥浆
膨润土",KA大客户,"
          1-3年
        ","
          本科
        ",北京·东城·北新桥,"
          上市公司
         
          100-299人
         
          化工
        "
