数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
产品经理.csv,深圳西普尼精密科技股份有限公司,产品经理,1-1.3万,10000.0,13000.0,11500.0,硬件产品,硬件产品,5-10年,大专,深圳·罗湖·翠竹,深圳·罗湖·翠竹,深圳,罗湖,翠竹,上市公司,300-499人,金属制品业
产品经理.csv,京北方,产品经理,1-1.6万,10000.0,16000.0,13000.0,产品设计、需求分析、产品经理、产品流程、银行软件、功能产品,产品设计,3-5年,本科,合肥·包河·大圩,合肥·包河·大圩,合肥,包河,大圩,民营,10000人以上,IT服务
产品经理.csv,国科量子通信网络有限公司,产品经理,1.5-2.5万,15000.0,25000.0,20000.0,软件产品、安全产品,软件产品,1-3年,本科,合肥·高新区·南岗,合肥·高新区·南岗,合肥,高新区,南岗,国企,100-299人,运营商/增值服务
产品经理.csv,河南校信通教育科技有限公司,产品经理,1-1.5万·14薪,11666.67,17500.0,14583.33,软件产品、AI产品、数据产品,软件产品,3-5年,本科,郑州·金水·祭城路,郑州·金水·祭城路,郑州,金水,祭城路,民营,100-299人,计算机软件
产品经理.csv,四川省味弘食品有限公司,产品经理,1.2-1.7万·13薪,13000.0,18416.67,15708.33,市场分析、产品管理、新品上市经验,市场分析,5-10年,大专,眉山·东坡区·崇礼镇,眉山·东坡区·崇礼镇,眉山,东坡区,崇礼镇,民营,500-999人,快速消费品
产品经理.csv,杭州诺安生防科技有限公司,产品经理,8000-12000元·13薪,8666.67,13000.0,10833.33,化妆品、大健康产品,化妆品,1-3年,本科,杭州·钱塘·下沙,杭州·钱塘·下沙,杭州,钱塘,下沙,民营,20-99人,农/林/牧/渔
产品经理.csv,书生电子,产品经理,9000-18000元,9000.0,18000.0,13500.0,安全产品,安全产品,3-5年,本科,北京·朝阳·安贞,北京·朝阳·安贞,北京,朝阳,安贞,股份制企业,100-299人,计算机软件
产品经理.csv,山东德源电力,产品经理,1.4-2万,14000.0,20000.0,17000.0,软件产品、硬件产品,软件产品,1-3年,本科,济南·天桥·桑梓店,济南·天桥·桑梓店,济南,天桥,桑梓店,股份制企业,1000-9999人,电力/水利/热力/燃气
产品经理.csv,青岛金圃广源科技有限公司,产品经理,1-1.8万,10000.0,18000.0,14000.0,未知,未知,3-5年,本科,青岛·城阳·流亭,青岛·城阳·流亭,青岛,城阳,流亭,民营,100-299人,日化产品制造
产品经理.csv,陕西集味食品有限公司,产品经理,8000-15000元,8000.0,15000.0,11500.0,未知,未知,3-5年,本科,西安·雁塔·丈八沟,西安·雁塔·丈八沟,西安,雁塔,丈八沟,民营,20-99人,农/林/牧/渔
产品经理.csv,华凤技术(南京)有限公司,产品经理,8000-13000元,8000.0,13000.0,10500.0,策略产品、智慧服务,策略产品,5-10年,本科,南京·雨花台·雨花,南京·雨花台·雨花,南京,雨花台,雨花,民营,100-299人,新能源
产品经理.csv,众地阳光集团有限公司,产品经理,1-2万,10000.0,20000.0,15000.0,未知,未知,3-5年,本科,青岛·市南·八大峡,青岛·市南·八大峡,青岛,市南,八大峡,股份制企业,1000-9999人,纺织业/服饰产品加工制造
产品经理.csv,信捷电气,产品经理,1-1.5万·14薪,11666.67,17500.0,14583.33,硬件产品、软件产品、商业化产品,硬件产品,经验不限,本科,无锡·滨湖·蠡园,无锡·滨湖·蠡园,无锡,滨湖,蠡园,民营,1000-9999人,仪器仪表制造
产品经理.csv,航天科工广信智能技术有限公司,产品经理,1-1.6万,10000.0,16000.0,13000.0,G端、接受出差,G端,3-5年,本科,杭州·萧山·盈丰,杭州·萧山·盈丰,杭州,萧山,盈丰,国企,300-499人,IT服务
产品经理.csv,雅迪科技集团有限公司,产品经理,1.5-2万,15000.0,20000.0,17500.0,未知,未知,5-10年,本科,阜阳·界首市·田营镇,阜阳·界首市·田营镇,阜阳,界首市,田营镇,上市公司,10000人以上,汽车研发/制造
产品经理.csv,北京九州智通科技有限公司,产品经理,1.5-3万,15000.0,30000.0,22500.0,智慧社区、智慧城市、基层治理平台,智慧社区,1-3年,本科,北京·西城·展览路,北京·西城·展览路,北京,西城,展览路,民营,20人以下,计算机软件
产品经理.csv,葡口(广东)食品集团有限公司,产品经理,1-2万,10000.0,20000.0,15000.0,饮料行业、市场经验,饮料行业,3-5年,大专,中山·神湾镇,中山·神湾镇,中山,神湾镇,未知,股份制企业,300-499人,快速消费品
产品经理.csv,深德科,产品经理,1.3-1.6万,13000.0,16000.0,14500.0,C端产品、社区产品、功能产品、推荐产品、增长产品、商业化产品,C端产品,3-5年,本科,深圳·南山·南山,深圳·南山·南山,深圳,南山,南山,民营,1000-9999人,IT服务
产品经理.csv,天津鑫光照明科技有限公司,产品经理,4000-5000元,4000.0,5000.0,4500.0,照明灯具、照度计算、数据产品,照明灯具,1-3年,大专,天津·津南·双港,天津·津南·双港,天津,津南,双港,民营,20-99人,零售/批发
产品经理.csv,西安中熔电气股份有限公司,产品经理,1.2-1.8万·14薪,14000.0,21000.0,17500.0,硬件产品,硬件产品,3-5年,本科,西安·长安·郭杜,西安·长安·郭杜,西安,长安,郭杜,上市公司,1000-9999人,仪器仪表制造
产品经理.csv,内蒙古云鲸科技有限公司,产品经理,1.3-1.6万,13000.0,16000.0,14500.0,未知,未知,3-5年,本科,武汉·武昌,武汉·武昌,武汉,武昌,未知,民营,20-99人,计算机软件
产品经理.csv,成都运达科技股份有限公司,产品经理,1.2-1.7万,12000.0,17000.0,14500.0,智慧服务、智慧交通、轨道交通、智能制造,智慧服务,3-5年,本科,成都·郫都·德源,成都·郫都·德源,成都,郫都,德源,上市公司,1000-9999人,电子/半导体/集成电路
产品经理.csv,爱玛科技集团股份有限公司,产品经理,1.5-1.8万·16薪,20000.0,24000.0,22000.0,数据产品、策略产品,数据产品,3-5年,本科,天津·静海·大丰堆,天津·静海·大丰堆,天津,静海,大丰堆,上市公司,10000人以上,通用设备制造
产品经理.csv,湖南金六福控股集团有限公司,产品经理,1-1.5万,10000.0,15000.0,12500.0,未知,未知,3-5年,本科,成都·锦江·柳江,成都·锦江·柳江,成都,锦江,柳江,民营,1000-9999人,烟草/酒业
产品经理.csv,常州市东誉国际贸易有限公司,产品经理,1.2-2.4万·13薪,13000.0,26000.0,19500.0,未知,未知,5-10年,本科,常州·新北·三井,常州·新北·三井,常州,新北,三井,民营,500-999人,贸易/进出口
产品经理.csv,济南作为科技有限公司,产品经理,1.3-1.8万,13000.0,18000.0,15500.0,软件产品,软件产品,3-5年,本科,西安·未央·未央宫,西安·未央·未央宫,西安,未央,未央宫,民营,100-299人,计算机软件
产品经理.csv,深圳中电技术,产品经理,1.5-2万·15薪,18750.0,25000.0,21875.0,硬件产品,硬件产品,5-10年,本科,深圳·南山·西丽,深圳·南山·西丽,深圳,南山,西丽,股份制企业,1000-9999人,电力/水利/热力/燃气
产品经理.csv,大连东软睿新健康科技有限公司,产品经理,1-1.5万,10000.0,15000.0,12500.0,软件产品、ERP系统、CRM系统、政务系统,软件产品,5-10年,本科,大连·沙河口·南沙河口,大连·沙河口·南沙河口,大连,沙河口,南沙河口,民营,100-299人,互联网
产品经理.csv,湖南省交通科学研究院有限公司,产品经理,7000-14000元·14薪,8166.67,16333.33,12250.0,软件产品、基础设施监测、工程建设监管,软件产品,3-5年,本科,长沙·天心·黑石铺,长沙·天心·黑石铺,长沙,天心,黑石铺,国企,500-999人,学术/科研
产品经理.csv,河南嘉晨智能控制股份有限公司,产品经理,1.5-2.5万,15000.0,25000.0,20000.0,未知,未知,3-5年,硕士,郑州·管城·金岱,郑州·管城·金岱,郑州,管城,金岱,民营,300-499人,电子设备制造
产品经理.csv,广东伟邦科技股份有限公司,产品经理,1-2万,10000.0,20000.0,15000.0,IT硬件产品、软件产品、智能硬件产品,IT硬件产品,3-5年,本科,佛山·南海·桂城,佛山·南海·桂城,佛山,南海,桂城,民营,100-299人,电子/半导体/集成电路
