数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
公关.csv,联合星海企业管理有限公司,兼职外联公关,6000-8000元·13薪,6500.0,8666.67,7583.33,政府拓展、政企合作、外联,政府拓展,1-3年,大专,信阳·平桥区·羊山街道,信阳·平桥区·羊山街道,信阳,平桥区,羊山街道,民营,300-499人,咨询服务
公关.csv,纵横六合,商会公共关系（兼职/专职）,6000-12000元,6000.0,12000.0,9000.0,政府公关,政府公关,经验不限,大专,成都·锦江·成龙路,成都·锦江·成龙路,成都,锦江,成龙路,上市公司,100-299人,计算机软件
公关.csv,湖南琰成建筑工程有限公司,公共关系专员,5000-10000元,5000.0,10000.0,7500.0,政府公关、商务公关、企业公关,政府公关,1-3年,大专,长沙·雨花·洞井,长沙·雨花·洞井,长沙,雨花,洞井,20-99人,工程施工,未知
公关.csv,北京海嘉明哲公关顾问有限公司,广告公关实习生,100-150元/天,2200.0,3300.0,2750.0,品牌公关、媒体公关、活动公关,品牌公关,经验不限,本科,北京·朝阳,北京·朝阳,北京,朝阳,未知,民营,100-299人,广告/营销
公关.csv,大信招标集团有限公司,公关经理,1-1.5万,10000.0,15000.0,12500.0,品牌公关、媒体公关、危机公关、公关活动策划、跨部门合作、文档撰写,品牌公关,3-5年,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,20-99人,房地产开发,未知
公关.csv,浙江雷博人力资源开发有限公司,公共事务主管,1.5-2万,15000.0,20000.0,17500.0,未知,未知,3-5年,本科,杭州·滨江·长河,杭州·滨江·长河,杭州,滨江,长河,国企,100-299人,人力资源服务
公关.csv,郑州嵩山会农业有限公司,商务公关,8000-16000元·13薪,8666.67,17333.33,13000.0,IQ、EQ、政府公关,IQ,3-5年,大专,郑州·中原·沟赵,郑州·中原·沟赵,郑州,中原,沟赵,其它,20人以下,零售/批发
公关.csv,中正信造价咨询有限公司,商务公关经理,1-2万,10000.0,20000.0,15000.0,客户接待、客户关系维护,客户接待,经验不限,学历不限,济南·历下·龙洞,济南·历下·龙洞,济南,历下,龙洞,民营,500-999人,专业技术服务
公关.csv,北京夸克侠科技有限公司,商务公关-北京,8000-15000元,8000.0,15000.0,11500.0,商务公关,商务公关,3-5年,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,民营,100-299人,医药制造
公关.csv,新疆新聚能售电服务有限公司,公关经理,8000-12000元,8000.0,12000.0,10000.0,商务公关,商务公关,1-3年,本科,乌鲁木齐·新市区·杭州路街道,乌鲁木齐·新市区·杭州路街道,乌鲁木齐,新市区,杭州路街道,民营,20-99人,电力/水利/热力/燃气
