数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
销售招聘.csv,中国平安人寿保险股份有限公司河北分公司2,高薪销售岗+六险一金+不加班+年薪25w+,1.3-2.4万,13000.0,24000.0,18500.0,个人客户、政府客户、电话销售、网络销售、地推销售,个人客户,经验不限,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,上市公司,10000人以上,保险
销售招聘.csv,山东大鹏集团有限公司,销售经理,1.5-2万,15000.0,20000.0,17500.0,面销/陌拜、渠道销售,面销/陌拜,1-3年,大专,上海·长宁·天山路,上海·长宁·天山路,上海,长宁,天山路,民营,1000-9999人,快速消费品
销售招聘.csv,厦门美益绿建科技有限公司,销售经理（湖南）,8000-16000元,8000.0,16000.0,12000.0,未知,未知,经验不限,大专,长沙·雨花·雨花亭,长沙·雨花·雨花亭,长沙,雨花,雨花亭,民营,100-299人,建筑设备安装
销售招聘.csv,北京大橡医学检验实验室有限公司,销售经理,1-1.9万,10000.0,19000.0,14500.0,工业客户,工业客户,1-3年,本科,北京·海淀,北京·海淀,北京,海淀,未知,民营,100-299人,生物工程
销售招聘.csv,合肥爱应企业管理咨询有限公司,咨询项目销售主管,8000-16000元,8000.0,16000.0,12000.0,电话销售,电话销售,1-3年,大专,合肥·包河·义城,合肥·包河·义城,合肥,包河,义城,民营,20-99人,咨询服务
销售招聘.csv,万鑫精工(湖南)股份有限公司,大客户销售经理,1.5-3万,15000.0,30000.0,22500.0,渠道销售、区域销售、面销/陌拜,渠道销售,1-3年,大专,东莞·南城街道,东莞·南城街道,东莞,南城街道,未知,民营,500-999人,通用设备制造
销售招聘.csv,高能数造(西安)技术有限公司,销售经理（高校&科研院所）,8000-16000元,8000.0,16000.0,12000.0,院校客户,院校客户,1-3年,本科,西安·长安·韦曲,西安·长安·韦曲,西安,长安,韦曲,民营,20-99人,专用设备制造
销售招聘.csv,五常市乔府大院农业股份有限公司,高端米卡销售（特通渠道）,1-2万,10000.0,20000.0,15000.0,代理商/经销商、面销/陌拜、电话销售、高端会员,代理商/经销商,1-3年,大专,深圳·福田·沙头,深圳·福田·沙头,深圳,福田,沙头,民营,500-999人,农/林/牧/渔
销售招聘.csv,河北圣莱欧化工科技有限公司,化学销售工程师,8000-16000元,8000.0,16000.0,12000.0,企业客户、个人客户、面销/陌拜,企业客户,1-3年,大专,广州·越秀·流花,广州·越秀·流花,广州,越秀,流花,民营,100-299人,化工
销售招聘.csv,狮桥融资租赁（中国）有限公司,北斗终端销售经理（石家庄）,8000-16000元,8000.0,16000.0,12000.0,KA大客户、企业客户、电话销售、面销/陌拜、渠道销售、北斗,KA大客户,1-3年,大专,石家庄·栾城·楼底,石家庄·栾城·楼底,石家庄,栾城,楼底,合资,1000-9999人,互联网
销售招聘.csv,郑州高识智能科技有限公司,大区销售经理—公安方向（ 广西区域 ）,1-2万,10000.0,20000.0,15000.0,面销/陌拜、监控设备,面销/陌拜,1-3年,大专,郑州·金水·龙子湖,郑州·金水·龙子湖,郑州,金水,龙子湖,民营,100-299人,计算机硬件
