数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
线下运营.csv,金华市若缺房地产科技有限公司,民宿管家,4000-6000元,4000.0,6000.0,5000.0,民宿管家、线上运营、线下运营,民宿管家,经验不限,学历不限,金华·婺城区·罗店镇,金华·婺城区·罗店镇,金华,婺城区,罗店镇,民营,100-299人,房地产开发
线下运营.csv,信阳市文化旅游投资集团有限责任公司,民宿店长,5000-6000元,5000.0,6000.0,5500.0,民宿开发、民宿销售、线上运营、线下运营,民宿开发,1-3年,本科,信阳·浉河区·南湾街道,信阳·浉河区·南湾街道,信阳,浉河区,南湾街道,国企,100-299人,文化艺术/娱乐
线下运营.csv,舟山市朱家尖鸿欣民宿(个体工商户),民宿转租，转包，,7000-8000元,7000.0,8000.0,7500.0,民宿开发、民宿管家、民宿销售、线上运营、线下运营,民宿开发,1-3年,学历不限,舟山·普陀区·朱家尖街道,舟山·普陀区·朱家尖街道,舟山,普陀区,朱家尖街道,20人以下,企业服务,未知
线下运营.csv,淘金互联网产业股份有限公司,门店运营专员,6000-8000元,6000.0,8000.0,7000.0,体验店、云南馆,体验店,1-3年,本科,保定·容城·容城镇,保定·容城·容城镇,保定,容城,容城镇,民营,20-99人,互联网
线下运营.csv,长春市天童教育培训学校有限公司,市场运营/教育行业/无责底薪/六险一金,6000-8000元,6000.0,8000.0,7000.0,六险一金、免费住宿、寒暑假、年终奖、线下运营、用户运营,六险一金,经验不限,学历不限,长春·朝阳·清和,长春·朝阳·清和,长春,朝阳,清和,民营,500-999人,培训/辅导服务
线下运营.csv,南宁市九湾家居有限公司,运营总监,8000-16000元,8000.0,16000.0,12000.0,门店运营,门店运营,1-3年,大专,南宁·青秀·南湖,南宁·青秀·南湖,南宁,青秀,南湖,其它,100-299人,装饰装修
线下运营.csv,上海逐梦文化传媒有限公司,线下抖音主播运营（非电商）,6000-12000元,6000.0,12000.0,9000.0,抖音、小红书、才艺类、情感类、美妆类,抖音,1-3年,本科,上海·浦东·川沙新,上海·浦东·川沙新,上海,浦东,川沙新,广播/影视,未知,未知
线下运营.csv,南吴山下中医诊所(昆明)有限责任公司,中医生活化运营管理岗,6000-10000元,6000.0,10000.0,8000.0,产品运营、用户运营、门店运营、食品类、中医生活化、toC,产品运营,1-3年,本科,昆明·五华·黑林铺,昆明·五华·黑林铺,昆明,五华,黑林铺,民营,20-99人,医院
线下运营.csv,中国平安人寿保险股份有限公司北京分公司2,运营专员,8000-16000元,8000.0,16000.0,12000.0,销售运营、社群运营、门店运营,销售运营,经验不限,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,股份制企业,1000-9999人,保险
线下运营.csv,北京亿宇教育咨询有限公司,大健康市场运营,1.5-2万,15000.0,20000.0,17500.0,大健康、直销/会销、线下运营、渠道运营、品牌运营、营养学、中医/大健康,大健康,经验不限,本科,北京·顺义,北京·顺义,北京,顺义,未知,民营,20-99人,培训/辅导服务
线下运营.csv,洛阳山人行酒店管理有限公司,民宿香养主理人,6000-12000元,6000.0,12000.0,9000.0,民宿合伙人、民宿管家、民宿销售、民宿开发、民宿运营、线上运营、线下运营,民宿合伙人,3-5年,大专,洛阳·栾川·三川,洛阳·栾川·三川,洛阳,栾川,三川,500-999人,酒店/民宿,未知
线下运营.csv,郑州兔师傅汽车维修有限公司,储备运营经理,1.2-2万,12000.0,20000.0,16000.0,运营方向、门店运营,运营方向,经验不限,本科,郑州·金水·国基路,郑州·金水·国基路,郑州,金水,国基路,民营,500-999人,汽车研发/制造
线下运营.csv,山西融尚智能科技有限公司,线下拓展运营,5000-10000元,5000.0,10000.0,7500.0,有想法、有上进心,有想法,经验不限,大专,太原·小店·平阳路,太原·小店·平阳路,太原,小店,平阳路,其它,20-99人,IT服务
线下运营.csv,杭州嘉涵娱乐文化有限公司,门店主管/运营主管,7000-12000元,7000.0,12000.0,9500.0,门店运营、运营管理,门店运营,经验不限,大专,杭州·上城·湖滨,杭州·上城·湖滨,杭州,上城,湖滨,20-99人,休闲/娱乐,未知
线下运营.csv,北京中公教育科技有限公司陕西分公司,市场运营,5000-9000元,5000.0,9000.0,7000.0,渠道运营、活动运营、用户运营、品牌运营、线下运营,渠道运营,经验不限,大专,咸阳·渭城区,咸阳·渭城区,咸阳,渭城区,未知,上市公司,10000人以上,培训/辅导服务
线下运营.csv,桂林力源粮油食品集团有限公司,超市运营储干,4000-8000元,4000.0,8000.0,6000.0,门店运营、产品运营、社群运营、商业化产品、生鲜超市产品,门店运营,经验不限,本科,桂林·叠彩区·北门街道,桂林·叠彩区·北门街道,桂林,叠彩区,北门街道,民营,10000人以上,农/林/牧/渔
线下运营.csv,黑龙江省鸿瑞祥宁医疗器械有限公司,医药连锁运营助理,6000-8000元,6000.0,8000.0,7000.0,门店运营、活动运营、社群运营,门店运营,1-3年,本科,哈尔滨·阿城·舍利,哈尔滨·阿城·舍利,哈尔滨,阿城,舍利,20-99人,医疗设备/器械,未知
线下运营.csv,常州百味餐饮管理有限公司,团餐运营助理（出差）,6000-8000元,6000.0,8000.0,7000.0,直营店、食堂、门店运营,直营店,1-3年,大专,常州·钟楼·邹区,常州·钟楼·邹区,常州,钟楼,邹区,民营,100-299人,餐饮服务
线下运营.csv,昆明小太阳儿童用品有限公司,线下门店运营经理,9000-12000元,9000.0,12000.0,10500.0,门店运营,门店运营,3-5年,大专,昆明·呈贡·洛羊,昆明·呈贡·洛羊,昆明,呈贡,洛羊,股份制企业,500-999人,零售/批发
线下运营.csv,安徽卓汇消防设备工程有限公司,铜庙小院民宿管家,5000-10000元,5000.0,10000.0,7500.0,民宿管家、民宿销售、线上运营、线下运营、民宿开发,民宿管家,1-3年,大专,马鞍山·含山县·陶厂镇,马鞍山·含山县·陶厂镇,马鞍山,含山县,陶厂镇,民营,20-99人,电气机械/电力设备
线下运营.csv,云南拢熙村墅酒店管理有限公司,民宿管家,4000-6000元,4000.0,6000.0,5000.0,民宿管家、线下运营,民宿管家,1-3年,学历不限,大理·大理市,大理·大理市,大理,大理市,未知,20人以下,餐饮服务,未知
线下运营.csv,海信集团,门店运营,面议,未知,未知,未知,未知,未知,1-3年,本科,武汉·江岸,武汉·江岸,武汉,江岸,未知,股份制企业,10000人以上,电子设备制造
线下运营.csv,永祺科技检测股份有限公司,民宿管家,5000-10000元,5000.0,10000.0,7500.0,民宿管家、线上运营、线下运营,民宿管家,经验不限,大专,宜春·靖安县·宝峰镇,宜春·靖安县·宝峰镇,宜春,靖安县,宝峰镇,民营,100-299人,电气机械/电力设备
线下运营.csv,湖南为华企业管理有限公司,民宿管家,8000-12000元,8000.0,12000.0,10000.0,民宿管家、线上运营、线下运营,民宿管家,1-3年,学历不限,长沙·开福·望麓园,长沙·开福·望麓园,长沙,开福,望麓园,民营,100-299人,咨询服务
线下运营.csv,中国平安人寿保险股份有限公司河北分公司2,五险 双休 高级运营专员,5000-8000元,5000.0,8000.0,6500.0,销售运营、电商运营、门店运营,销售运营,经验不限,大专,秦皇岛·海港区·西港镇,秦皇岛·海港区·西港镇,秦皇岛,海港区,西港镇,上市公司,10000人以上,保险
线下运营.csv,厦门快乐番薯实业有限公司,运营经理,8000-11000元·13薪,8666.67,11916.67,10291.67,toB、线下运营、活动运营、拓展运营,toB,3-5年,大专,太原·清徐·清源,太原·清徐·清源,太原,清徐,清源,上市公司,300-499人,餐饮服务
线下运营.csv,河南曦泽信息技术有限公司,线下运营助理,5000-6000元,5000.0,6000.0,5500.0,线下活动执行、现场应变能力、活动运营、用户运营,线下活动执行,经验不限,大专,郑州·管城·北下街,郑州·管城·北下街,郑州,管城,北下街,上市公司,100-299人,互联网
线下运营.csv,深圳市安居乐寓住房租赁投资控股有限公司,长租公寓店长,1-1.8万,10000.0,18000.0,14000.0,公寓运营、公寓出租、线上运营、线下运营、长租公寓,公寓运营,3-5年,本科,深圳·龙华·民治,深圳·龙华·民治,深圳,龙华,民治,国企,100-299人,房地产开发
线下运营.csv,杉杉商业集团有限公司,杉杉奥莱招商运营管培生 (MJ019507),8000-11000元,8000.0,11000.0,9500.0,运营方向、门店运营,运营方向,经验不限,本科,徐州·泉山区·金山街道,徐州·泉山区·金山街道,徐州,泉山区,金山街道,民营,1000-9999人,新零售
线下运营.csv,温州荣研科技有限公司,市场运营,5000-10000元·25薪,10416.67,20833.33,15625.0,网络运营、线下运营、商家运营、国内市场、自媒体运营、新媒体运营、品牌运营,网络运营,3-5年,学历不限,温州·龙湾区·沙城街道,温州·龙湾区·沙城街道,温州,龙湾区,沙城街道,20-99人,橡胶和塑料制品,未知
线下运营.csv,洛阳山人行酒店管理有限公司,民宿总经理,6000-12000元,6000.0,12000.0,9000.0,民宿开发、民宿管家、民宿销售、民宿经理、民宿运营、线上运营、线下运营,民宿开发,5-10年,本科,洛阳·栾川·三川,洛阳·栾川·三川,洛阳,栾川,三川,500-999人,酒店/民宿,未知
线下运营.csv,贵州蔚岚文旅发展有限公司,民宿负责人,5000-7000元,5000.0,7000.0,6000.0,民宿开发、民宿管家、民宿销售、线上运营、线下运营,民宿开发,1-3年,大专,贵阳·息烽·青山,贵阳·息烽·青山,贵阳,息烽,青山,20-99人,旅游服务,未知
线下运营.csv,广州凡拓数字创意科技股份有限公司,研学/旅行社票务运营销售,8000-12000元,8000.0,12000.0,10000.0,toB、toC,toB,1-3年,大专,广州·天河·长兴,广州·天河·长兴,广州,天河,长兴,上市公司,1000-9999人,广播/影视
线下运营.csv,武汉舐犊体育科技有限公司,连锁门店运营店长,5000-10000元,5000.0,10000.0,7500.0,超市、体验店、品牌店,超市,1-3年,大专,荆州·沙市区·崇文街道,荆州·沙市区·崇文街道,荆州,沙市区,崇文街道,民营,20-99人,培训/辅导服务
线下运营.csv,韶关市宿云投资有限公司,民宿店长,6000-9000元,6000.0,9000.0,7500.0,民宿销售、民宿管家、线上运营、线下运营,民宿销售,3-5年,大专,韶关·乐昌市·两江镇,韶关·乐昌市·两江镇,韶关,乐昌市,两江镇,民营,20-99人,工程施工
线下运营.csv,武汉嘉运致远科技有限公司,民宿经理,8000-12000元,8000.0,12000.0,10000.0,民宿销售、线下运营、线上运营,民宿销售,3-5年,本科,武汉·江夏,武汉·江夏,武汉,江夏,未知,其它,20-99人,专业技术服务
线下运营.csv,烟台华兹华斯文化交流咨询有限公司,市场运营专员,4000-8000元,4000.0,8000.0,6000.0,渠道运营、活动运营、线下运营,渠道运营,经验不限,本科,烟台·莱山·黄海路,烟台·莱山·黄海路,烟台,莱山,黄海路,民营,100-299人,培训/辅导服务
线下运营.csv,长沙王府井百货有限责任公司,运营主管,4000-5000元,4000.0,5000.0,4500.0,零售/批发、销售运营、数据运营、门店运营,零售/批发,经验不限,大专,长沙·天心·坡子街,长沙·天心·坡子街,长沙,天心,坡子街,国企,500-999人,零售/批发
线下运营.csv,四川光雾山诺水河旅游发展有限公司,民宿主理人,8000-10000元,8000.0,10000.0,9000.0,民宿开发、民宿管家、民宿销售、线上运营、线下运营,民宿开发,3-5年,大专,巴中·南江县·光雾山镇,巴中·南江县·光雾山镇,巴中,南江县,光雾山镇,国企,20-99人,工程施工
线下运营.csv,徐州广丰行汽车销售有限公司,【诚聘精英】寻找文旅与宴会的掌舵人：酒店民宿运营官 & 餐饮运营官,1-2万,10000.0,20000.0,15000.0,民宿开发、民宿管家、民宿销售、线上运营、线下运营,民宿开发,3-5年,大专,徐州·贾汪区·大泉街道,徐州·贾汪区·大泉街道,徐州,贾汪区,大泉街道,民营,100-299人,汽车研发/制造
线下运营.csv,东方恒力投资,民宿管家,5000-8000元,5000.0,8000.0,6500.0,线上运营、线下运营、民宿开发、民宿管家、民宿销售,线上运营,1-3年,大专,郴州·宜章县·一六镇,郴州·宜章县·一六镇,郴州,宜章县,一六镇,民营,1000-9999人,房地产开发
线下运营.csv,汕头市乐奕供应链管理有限公司,民宿客服,3000-6000元,3000.0,6000.0,4500.0,民宿管家、民宿销售、线上运营、线下运营,民宿管家,1年以下,学历不限,汕头·龙湖区·龙腾街道,汕头·龙湖区·龙腾街道,汕头,龙湖区,龙腾街道,20-99人,酒店/民宿,未知
线下运营.csv,河南增长力人力资源服务有限公司,运营经理,8000-15000元,8000.0,15000.0,11500.0,销售运营、商家运营、门店运营,销售运营,1-3年,本科,郑州·金水·国基路,郑州·金水·国基路,郑州,金水,国基路,500-999人,财务/审计/税务,未知
线下运营.csv,湖南泰瑞医疗科技股份有限公司,门店运营督导,8000-12000元,8000.0,12000.0,10000.0,门店销售,门店销售,1-3年,本科,长沙·岳麓·麓谷,长沙·岳麓·麓谷,长沙,岳麓,麓谷,民营,500-999人,医疗设备/器械
线下运营.csv,云南韵晟商贸有限公司,电商运营储备主管,4000-8000元,4000.0,8000.0,6000.0,运营方向、市场营销方向、行政管理方向、门店运营、电商运营、大学英语四级,运营方向,经验不限,大专,昆明·官渡·官渡街道,昆明·官渡·官渡街道,昆明,官渡,官渡街道,20-99人,在线生活服务（O2O）,未知
线下运营.csv,保定市记忆家公寓管理有限公司,就近分配公寓管家,5000-10000元,5000.0,10000.0,7500.0,民宿管家、民宿销售、线上运营、线下运营,民宿管家,经验不限,学历不限,保定·竞秀·韩村北路,保定·竞秀·韩村北路,保定,竞秀,韩村北路,民营,20-99人,房地产中介
线下运营.csv,厦门大平山下文创有限公司,文旅运营总监,6000-12000元,6000.0,12000.0,9000.0,门店运营、销售运营、新媒体运营、抖音、小红书、微信公众号,门店运营,1-3年,本科,龙岩·濯田镇,龙岩·濯田镇,龙岩,濯田镇,未知,20人以下,体育,未知
线下运营.csv,河南大参林连锁药店有限公司,连锁药店运营管培生-上市集团龙头,6000-9000元·13薪,6500.0,9750.0,8125.0,销售方向、市场营销方向、运营方向、门店运营、电商运营,销售方向,经验不限,本科,驻马店·驿城区·关王庙乡,驻马店·驿城区·关王庙乡,驻马店,驿城区,关王庙乡,上市公司,1000-9999人,零售/批发
线下运营.csv,成都金隆科技发展有限公司,运营专员,6000-10000元,6000.0,10000.0,8000.0,门店运营、活动运营、数据运营,门店运营,1-3年,本科,成都·青羊·西御河,成都·青羊·西御河,成都,青羊,西御河,民营,500-999人,零售/批发
线下运营.csv,杉杉商业集团有限公司,杉杉奥莱招商运营管培生 (MJ019507),8000-11000元,8000.0,11000.0,9500.0,运营方向、门店运营,运营方向,经验不限,本科,武汉·汉阳,武汉·汉阳,武汉,汉阳,未知,民营,1000-9999人,新零售
线下运营.csv,中国平安人寿保险股份有限公司河北分公司2,五险 双休 高级运营专员,5000-8000元,5000.0,8000.0,6500.0,销售运营、电商运营、门店运营,销售运营,经验不限,大专,沧州·任丘市·永丰路街道,沧州·任丘市·永丰路街道,沧州,任丘市,永丰路街道,上市公司,10000人以上,保险
线下运营.csv,京东集团,门店运营督导,6000-10000元·16薪,8000.0,13333.33,10666.67,运营管理、销售管理、门店运营、营销策划,运营管理,1-3年,大专,桂林·象山区·南门街道,桂林·象山区·南门街道,桂林,象山区,南门街道,合资,10000人以上,互联网
线下运营.csv,海博圣澜美丽(青岛)空间科技有限公司,医美运营总监,1-2万,10000.0,20000.0,15000.0,销售运营、活动运营、门店运营,销售运营,经验不限,学历不限,青岛·市北·河西,青岛·市北·河西,青岛,市北,河西,20-99人,企业服务,未知
线下运营.csv,北京三快在线科技有限公司,美团企业版-KA用户运营,面议,未知,未知,未知,未知,未知,经验不限,本科,北京·朝阳·东湖,北京·朝阳·东湖,北京,朝阳,东湖,上市公司,10000人以上,互联网
线下运营.csv,北川羌族自治县天下箭和垭文化旅游发展有限公司,精品民宿管家,5000-10000元,5000.0,10000.0,7500.0,民宿销售、民宿管家、民宿宣传、线上运营、线下运营,民宿销售,3-5年,大专,绵阳·北川羌族自治县·都贯乡,绵阳·北川羌族自治县·都贯乡,绵阳,北川羌族自治县,都贯乡,20人以下,旅游服务,未知
线下运营.csv,郑州江南春酒店有限公司,露营地运营经理,6000-10000元,6000.0,10000.0,8000.0,门店运营、销售运营、活动运营,门店运营,经验不限,大专,郑州·荥阳·广武,郑州·荥阳·广武,郑州,荥阳,广武,民营,500-999人,酒店/民宿
线下运营.csv,海宁市浩祺贸易有限公司,哈啰线下运营专员,4000-6000元,4000.0,6000.0,5000.0,未知,未知,经验不限,大专,嘉兴·海宁市·盐官镇,嘉兴·海宁市·盐官镇,嘉兴,海宁市,盐官镇,民营,20人以下,零售/批发
线下运营.csv,广州市稻丰市场管理有限公司,民宿运营主管,6000-10000元,6000.0,10000.0,8000.0,民宿管家、线上运营、线下运营,民宿管家,5-10年,大专,梅州·蕉岭县·蕉城镇,梅州·蕉岭县·蕉城镇,梅州,蕉岭县,蕉城镇,20人以下,零售/批发,未知
线下运营.csv,有巢(广州)旅游科技有限公司,运营专员,5000-8000元,5000.0,8000.0,6500.0,数据运营、门店运营、新媒体运营、抖音、微信公众号,数据运营,1-3年,大专,广州·增城·永宁,广州·增城·永宁,广州,增城,永宁,20人以下,旅游服务,未知
线下运营.csv,三联泵业股份有限公司,和佳生态园管家,4000-5000元,4000.0,5000.0,4500.0,民宿管家、线下运营,民宿管家,1-3年,大专,马鞍山·和县·乌江镇,马鞍山·和县·乌江镇,马鞍山,和县,乌江镇,股份制企业,500-999人,电气机械/电力设备
线下运营.csv,江苏奇冠药店有限公司,线下会员运营,6000-10000元,6000.0,10000.0,8000.0,会员体系搭建经验、C端用户、会员体系、用户增长、平台策略、社群运营,会员体系搭建经验,3-5年,本科,南京·江宁·秣陵,南京·江宁·秣陵,南京,江宁,秣陵,民营,500-999人,零售/批发
线下运营.csv,杭州食之旅商贸有限公司,民宿运营,6000-10000元,6000.0,10000.0,8000.0,民宿管家、民宿开发、线上运营、线下运营、民宿销售,民宿管家,经验不限,学历不限,杭州·临安·河桥,杭州·临安·河桥,杭州,临安,河桥,民营,20人以下,酒店/民宿
线下运营.csv,广东云际建筑工程有限公司,民宿店长,6000-9000元,6000.0,9000.0,7500.0,民宿销售、线上运营、线下运营,民宿销售,3-5年,大专,韶关·乐昌市·两江镇,韶关·乐昌市·两江镇,韶关,乐昌市,两江镇,民营,20-99人,工程施工
线下运营.csv,东软集团(大连)有限公司,市场运营专员,6000-12000元,6000.0,12000.0,9000.0,用户运营、商家运营、活动运营、线下运营、市场发展,用户运营,3-5年,大专,北京·昌平,北京·昌平,北京,昌平,未知,合资,500-999人,计算机软件
线下运营.csv,恒观远方(北京)网络科技有限公司,高端民宿店长,7000-12000元,7000.0,12000.0,9500.0,民宿管家、民宿销售、线上运营、线下运营、热爱生活、喜欢乡村,民宿管家,1-3年,大专,安康·宁陕县·新场镇,安康·宁陕县·新场镇,安康,宁陕县,新场镇,民营,100-299人,酒店/民宿
线下运营.csv,河北省供销惠民科技有限公司,运营部员工,5000-9000元,5000.0,9000.0,7000.0,电商运营、门店运营、活动运营、淘宝、拼多多、京东、便利店运营,电商运营,1-3年,大专,石家庄·裕华·长江,石家庄·裕华·长江,石家庄,裕华,长江,国企,100-299人,零售/批发
线下运营.csv,跨越速运,数据运营专员,8000-10000元,8000.0,10000.0,9000.0,销售运营、门店运营、数据运营、异常发现、经营改善,销售运营,1-3年,大专,深圳·宝安·航城,深圳·宝安·航城,深圳,宝安,航城,民营,10000人以上,货运/物流/仓储
线下运营.csv,兔宝宝,木门运营专员,6000-12000元,6000.0,12000.0,9000.0,活动运营、门店运营,活动运营,经验不限,大专,杭州·上城·凯旋,杭州·上城·凯旋,杭州,上城,凯旋,上市公司,1000-9999人,家具制造
线下运营.csv,海南拉普拉斯电商服务有限公司马鞍山分公司,C端线下运营,6000-10000元,6000.0,10000.0,8000.0,toB,toB,1年以下,大专,马鞍山·雨山区·安民街道,马鞍山·雨山区·安民街道,马鞍山,雨山区,安民街道,100-299人,互联网,未知
线下运营.csv,天津小橙集团有限公司,运营主管/经理-全国外派,8000-15000元,8000.0,15000.0,11500.0,门店运营、toC,门店运营,经验不限,本科,天津·河西·陈塘庄,天津·河西·陈塘庄,天津,河西,陈塘庄,民营,1000-9999人,养老/孤儿/看护
线下运营.csv,四川诺达企业管理有限公司,商端精品民宿管家,4000-6000元,4000.0,6000.0,5000.0,民宿管家、线下运营,民宿管家,1-3年,大专,成都·崇州·崇阳,成都·崇州·崇阳,成都,崇州,崇阳,民营,100-299人,工程施工
线下运营.csv,中国平安人寿保险股份有限公司河北分公司2,五险 双休 高级运营专员,5000-8000元,5000.0,8000.0,6500.0,销售运营、电商运营、门店运营,销售运营,经验不限,大专,沧州·运河区·小王庄镇,沧州·运河区·小王庄镇,沧州,运河区,小王庄镇,上市公司,10000人以上,保险
线下运营.csv,杉杉商业集团有限公司,杉杉奥莱招商运营管培生 (MJ019507),8000-11000元,8000.0,11000.0,9500.0,运营方向、门店运营,运营方向,经验不限,本科,合肥·包河·淝河,合肥·包河·淝河,合肥,包河,淝河,民营,1000-9999人,新零售
线下运营.csv,江西达康医疗管理有限公司,区域运营助理,6000-8000元,6000.0,8000.0,7000.0,门店运营,门店运营,1年以下,本科,济南·章丘·双山,济南·章丘·双山,济南,章丘,双山,民营,500-999人,卫生服务
线下运营.csv,高济医药(河南)有限公司,中参运营,6000-8000元,6000.0,8000.0,7000.0,门店运营、toC,门店运营,1-3年,大专,洛阳·涧西·工农,洛阳·涧西·工农,洛阳,涧西,工农,民营,10000人以上,医药批发/零售
线下运营.csv,立邦投资有限公司,门店运营专员,6000-12000元,6000.0,12000.0,9000.0,未知,未知,1-3年,大专,合肥·包河·望湖,合肥·包河·望湖,合肥,包河,望湖,外商独资,10000人以上,化学原料/化学制品
线下运营.csv,江西省方竹药业有限公司,市场运营,4000-8000元,4000.0,8000.0,6000.0,线下运营、网络运营、品牌运营、招标运营,线下运营,1-3年,大专,南昌·红谷滩,南昌·红谷滩,南昌,红谷滩,未知,民营,20-99人,医药制造
线下运营.csv,天津市还绿科技发展有限公司,线上线下运营助理,4000-5000元,4000.0,5000.0,4500.0,电商运营、商家运营、社群运营、拼多多、淘宝、美团,电商运营,经验不限,大专,天津·西青·精武镇,天津·西青·精武镇,天津,西青,精武镇,民营,20人以下,医药制造
线下运营.csv,天津咪优客品牌管理有限公司,门店运营,5000-10000元,5000.0,10000.0,7500.0,门店销售,门店销售,1-3年,本科,天津·西青·西营门,天津·西青·西营门,天津,西青,西营门,民营,20-99人,食品/饮料
线下运营.csv,河南海旭数字科技有限公司,市场运营,3000-4000元,3000.0,4000.0,3500.0,线下运营、南阳全区、性格活泼,线下运营,经验不限,学历不限,南阳·白河街道,南阳·白河街道,南阳,白河街道,未知,20人以下,互联网,未知
线下运营.csv,城关区嘉福元火锅店(个体工商户),运营专员,6000-10000元,6000.0,10000.0,8000.0,门店运营、餐饮管理、数据统计与分析、服务流程监督,门店运营,1-3年,本科,兰州·城关区·酒泉路街道,兰州·城关区·酒泉路街道,兰州,城关区,酒泉路街道,500-999人,餐饮服务,未知
线下运营.csv,青竹学园(天津)咨询集团有限公司,线下市场运营,6000-12000元,6000.0,12000.0,9000.0,销售运营、渠道运营、活动运营、线下运营、异业合作、沟通谈判,销售运营,1-3年,本科,天津·和平·五大道,天津·和平·五大道,天津,和平,五大道,民营,100-299人,学校/学历教育
线下运营.csv,山东华劳人力资源有限公司,国企公司线下驻地运营巡店督导【双休、法休】,5000-7000元,5000.0,7000.0,6000.0,门店运营,门店运营,3-5年,大专,安庆·迎江区,安庆·迎江区,安庆,迎江区,未知,民营,100-299人,人力资源服务
线下运营.csv,杭州凌晟商业管理有限公司,菜市场运营主管,6000-8000元,6000.0,8000.0,7000.0,商家运营、线下运营,商家运营,3-5年,大专,杭州·临平·星桥,杭州·临平·星桥,杭州,临平,星桥,20-99人,企业服务,未知
线下运营.csv,浙江宜品万店信息科技有限公司,运营负责人（外卖）,5000-10000元,5000.0,10000.0,7500.0,商家运营、门店运营、美团、饿了么、前置仓、闪电仓,商家运营,1-3年,大专,杭州·西湖·三墩,杭州·西湖·三墩,杭州,西湖,三墩,其它,300-499人,快速消费品
线下运营.csv,山西卡瑞尔文化传播有限公司,露营地主理人,3000-6000元,3000.0,6000.0,4500.0,线下运营、农场运营管理、团队培训与考核,线下运营,1-3年,大专,太原·娄烦·杜交曲,太原·娄烦·杜交曲,太原,娄烦,杜交曲,20-99人,餐饮服务,未知
线下运营.csv,河南沃尔德农业科技有限公司,线下运营,8000-16000元,8000.0,16000.0,12000.0,未知,未知,3-5年,本科,郑州·金水·丰产路,郑州·金水·丰产路,郑州,金水,丰产路,民营,20-99人,农/林/牧/渔
线下运营.csv,烟台朝富农业发展有限公司,酒店民宿管家,4000-6000元,4000.0,6000.0,5000.0,民宿管家、线上运营、线下运营,民宿管家,1-3年,高中,威海·乳山市·城区街道,威海·乳山市·城区街道,威海,乳山市,城区街道,其它,20-99人,农/林/牧/渔
线下运营.csv,北京若美优选商贸有限公司,店铺运营员,6000-12000元,6000.0,12000.0,9000.0,直播运营、用户运营、门店运营,直播运营,1年以下,本科,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,民营,20人以下,新零售
线下运营.csv,正大集团,门店运营管培生(J21951),8000-15000元,8000.0,15000.0,11500.0,运营方向、行政管理方向、销售方向,运营方向,经验不限,本科,佛山·顺德·乐从,佛山·顺德·乐从,佛山,顺德,乐从,外商独资,10000人以上,农/林/牧/渔
线下运营.csv,北京中公教育科技有限公司陕西分公司,市场运营,5000-9000元,5000.0,9000.0,7000.0,渠道运营、活动运营、用户运营、品牌运营、线下运营,渠道运营,经验不限,大专,渭南·临渭区·杜桥街道,渭南·临渭区·杜桥街道,渭南,临渭区,杜桥街道,上市公司,10000人以上,培训/辅导服务
线下运营.csv,沈阳以利雅企业管理咨询有限公司,产品经理,6000-10000元,6000.0,10000.0,8000.0,产品迭代、活动策划、可转正，提供住宿,产品迭代,1年以下,大专,沈阳·和平·北市场,沈阳·和平·北市场,沈阳,和平,北市场,民营,10000人以上,电子商务
线下运营.csv,泉州泓一食品有限公司,产品运营经理,1.5-2万·14薪,17500.0,23333.33,20416.67,会员体系搭建经验、C端用户,会员体系搭建经验,3-5年,大专,泉州·丰泽区·东海街道,泉州·丰泽区·东海街道,泉州,丰泽区,东海街道,民营,10000人以上,食品/饮料
线下运营.csv,杉杉商业集团有限公司,杉杉奥莱招商运营管培生 (MJ019507),8000-11000元,8000.0,11000.0,9500.0,运营方向、门店运营,运营方向,经验不限,本科,沈阳·铁西·翟家,沈阳·铁西·翟家,沈阳,铁西,翟家,民营,1000-9999人,新零售
线下运营.csv,成都市时光季物业管理有限公司,民宿运营,4000-8000元,4000.0,8000.0,6000.0,民宿管家、线上运营、线下运营、性格开朗，思维灵活、有一定的组织能力、对线上线下运营熟练,民宿管家,1-3年,学历不限,成都·二仙桥,成都·二仙桥,成都,二仙桥,未知,20人以下,酒店/民宿,未知
线下运营.csv,湖北翎天通讯设备有限公司,零售运营管培生,7000-8000元,7000.0,8000.0,7500.0,新媒体运营、社区运营、门店运营、销售方向、市场营销方向、运营方向,新媒体运营,经验不限,本科,武汉·江岸,武汉·江岸,武汉,江岸,未知,民营,1000-9999人,零售/批发
线下运营.csv,安徽省德元升中医药科技有限公司,全国市场运营,1.2-1.5万,12000.0,15000.0,13500.0,销售运营、陌拜、销售、线下运营、大健康销售、会议销售,销售运营,经验不限,大专,郑州·金水·东风路,郑州·金水·东风路,郑州,金水,东风路,民营,500-999人,医药制造
线下运营.csv,广西柳州百里柳江酒店管理有限责任公司,民宿运营管家,4000-8000元,4000.0,8000.0,6000.0,民宿管家、酒店管理、客服接待、民宿销售、线下运营、线上运营,民宿管家,1-3年,大专,柳州·柳南区·鹅山街道,柳州·柳南区·鹅山街道,柳州,柳南区,鹅山街道,20人以下,酒店/民宿,未知
