数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
调研分析.csv,上海数治数据科技有限公司,产业分析师助理,150-200元/天,3300.0,4400.0,3850.0,数据分析、行业分析、需求分析、商业分析、数据处理、金融,数据分析,经验不限,本科,上海·浦东·张江,上海·浦东·张江,上海,浦东,张江,民营,20-99人,云计算/大数据
调研分析.csv,深圳疆芯智能科技有限公司,市场调研（没销售任务）,8000-10000元,8000.0,10000.0,9000.0,行业调研、企业调研、商业调研,行业调研,经验不限,本科,深圳·南山·粤海,深圳·南山·粤海,深圳,南山,粤海,20人以下,零售/批发,未知
调研分析.csv,江苏国尚供应链管理有限公司,市场调研专员,4000-8000元,4000.0,8000.0,6000.0,未知,未知,经验不限,大专,南京·浦口·顶山,南京·浦口·顶山,南京,浦口,顶山,民营,100-299人,零售/批发
调研分析.csv,广州华心市场信息咨询有限公司,市场调研研究员,7000-12000元,7000.0,12000.0,9500.0,用户调研、行业调研、竞品调研,用户调研,1-3年,硕士,广州·天河·冼村,广州·天河·冼村,广州,天河,冼村,民营,20-99人,咨询服务
调研分析.csv,河南兴龙生物技术有限公司,市场调研员,4000-8000元,4000.0,8000.0,6000.0,市场研究、用户调研,市场研究,经验不限,本科,新乡·卫滨区·健康路街道,新乡·卫滨区·健康路街道,新乡,卫滨区,健康路街道,民营,100-299人,医疗设备/器械
调研分析.csv,南京英达公路养护车制造有限公司,经营分析师,8000-14000元,8000.0,14000.0,11000.0,行业调研,行业调研,1-3年,本科,南京·栖霞·燕子矶,南京·栖霞·燕子矶,南京,栖霞,燕子矶,外商独资,500-999人,电气机械/电力设备
调研分析.csv,雷蔓国际咨询顾问(北京)有限公司,市调员/市场调研员,4000-8000元,4000.0,8000.0,6000.0,竞品调研、行业调研、市场机会分析、策略建议提供,竞品调研,经验不限,学历不限,北京·朝阳·建外,北京·朝阳·建外,北京,朝阳,建外,民营,300-499人,咨询服务
调研分析.csv,山东万图高分子材料股份有限公司,市场调研员,5000-6000元,5000.0,6000.0,5500.0,行业调研、竞品调研、用户调研,行业调研,1-3年,本科,威海·文登区·文登营镇,威海·文登区·文登营镇,威海,文登区,文登营镇,股份制企业,20-99人,化学原料/化学制品
调研分析.csv,京北方,需求分析师,1.2-1.6万,12000.0,16000.0,14000.0,报表需求分析、需求确认、需求管理、需求挖掘、需求说明、数据需求分析、软件需求分析、需求调研,报表需求分析,3-5年,本科,合肥·包河·大圩,合肥·包河·大圩,合肥,包河,大圩,民营,10000人以上,IT服务
调研分析.csv,汕头市藤婆商贸有限公司,产品经理,7000-10000元,7000.0,10000.0,8500.0,硬件产品、电商产品、市场调研、产品设计、项目管理,硬件产品,3-5年,本科,汕头·龙湖区·新津街道,汕头·龙湖区·新津街道,汕头,龙湖区,新津街道,20-99人,电子商务,未知
调研分析.csv,济南宽福宠物食品有限公司,产品专家,8000-16000元,8000.0,16000.0,12000.0,电商产品、市场调研、数据分析,电商产品,1-3年,本科,济南·历城·港沟,济南·历城·港沟,济南,历城,港沟,民营,300-499人,电子商务
调研分析.csv,北京凯美莱信息咨询有限公司,市场调研分析师,1-1.5万·13薪,10833.33,16250.0,13541.67,行业研究、市场调查,行业研究,1-3年,本科,北京·朝阳·建外,北京·朝阳·建外,北京,朝阳,建外,合资,20人以下,咨询服务
调研分析.csv,福建省华通市场研究公司,市场调研员,1000-2000元,1000.0,2000.0,1500.0,未知,未知,经验不限,高中,泉州·桃城镇,泉州·桃城镇,泉州,桃城镇,未知,民营,20-99人,广告/营销
调研分析.csv,中化东大(淄博)有限公司,中化东大（淄博）-市场分析主管（央企）,8000-16000元,8000.0,16000.0,12000.0,行业调研、竞品调研、商业调研,行业调研,5-10年,本科,淄博·桓台县·马桥镇,淄博·桓台县·马桥镇,淄博,桓台县,马桥镇,国企,500-999人,石油/石化
调研分析.csv,郑州慕凡科技有限公司,海外问卷调研专员（全职）,6000-12000元,6000.0,12000.0,9000.0,用户调研、行业调研、企业调研、全职、居家兼职,用户调研,经验不限,学历不限,郑州·金水·祭城路,郑州·金水·祭城路,郑州,金水,祭城路,民营,20-99人,企业服务
调研分析.csv,德康集团,市场信息岗,8000-16000元,8000.0,16000.0,12000.0,竞品调研、行业调研、产品调研,竞品调研,1-3年,本科,成都·双流·西航港,成都·双流·西航港,成都,双流,西航港,民营,10000人以上,农/林/牧/渔
调研分析.csv,浙江澳滨泵业有限公司,外贸业务员,8000-16000元,8000.0,16000.0,12000.0,英语、客户关系管理、市场调研、商务谈判、阿里巴巴国际站、TikTok、Facebook,英语,经验不限,大专,台州·温岭市·大溪镇,台州·温岭市·大溪镇,台州,温岭市,大溪镇,民营,100-299人,通用设备制造
调研分析.csv,牧原股份,销售管培生（底薪8k起/包住宿/toB）,8000-15000元,8000.0,15000.0,11500.0,KA大客户、企业客户、个人客户、面销/陌拜、渠道销售、代理商销售、TOB、市场开发、市场调研,KA大客户,经验不限,本科,沈阳·和平·太原街,沈阳·和平·太原街,沈阳,和平,太原街,上市公司,10000人以上,农/林/牧/渔
调研分析.csv,安阳市文峰区雲上信息科技工作室(个体工商户),海外问卷调研员,3000-6000元,3000.0,6000.0,4500.0,用户调研、行业调研,用户调研,经验不限,学历不限,安阳·龙安区·东风乡,安阳·龙安区·东风乡,安阳,龙安区,东风乡,民营,20人以下,互联网
调研分析.csv,上海谷赢信息科技有限公司,需求分析,1.2-1.5万,12000.0,15000.0,13500.0,金融项目,金融项目,3-5年,本科,上海·浦东·唐镇,上海·浦东·唐镇,上海,浦东,唐镇,民营,20-99人,IT服务
调研分析.csv,广州伟立知识产权代理有限公司,线下市场调研分析员,3000-5000元,3000.0,5000.0,4000.0,未知,未知,经验不限,大专,广州·荔湾·西村,广州·荔湾·西村,广州,荔湾,西村,民营,20-99人,咨询服务
调研分析.csv,南京天则汽车科技有限公司,跨境电商产品开发工程师,8000-16000元,8000.0,16000.0,12000.0,市场调研、需求分析、数据分析、跨境电商产品开发、供应链管理、国际市场洞察,市场调研,1-3年,大专,南京·江宁·禄口,南京·江宁·禄口,南京,江宁,禄口,合资,100-299人,汽车零部件
调研分析.csv,招商证券股份有限公司,综合调研岗,7000-14000元,7000.0,14000.0,10500.0,未知,未知,经验不限,硕士,深圳·福田·福田街道,深圳·福田·福田街道,深圳,福田,福田街道,股份制企业,1000-9999人,证券/期货
调研分析.csv,广东横琴优尼肯创意文化有限公司,市场调研专员,5000-6000元,5000.0,6000.0,5500.0,用户调研、竞品调研,用户调研,经验不限,大专,深圳·福田·华强北,深圳·福田·华强北,深圳,福田,华强北,外商独资,20人以下,新媒体
调研分析.csv,湖南新恩智能技术有限公司,产品经理,8000-16000元,8000.0,16000.0,12000.0,市场调研、需求分析、产品设计、电机、非标、教学,市场调研,3-5年,本科,株洲·天元区·马家河街道,株洲·天元区·马家河街道,株洲,天元区,马家河街道,民营,20-99人,通用设备制造
调研分析.csv,哈尔滨思和信息技术股份有限公司,行业分析师,8000-12000元,8000.0,12000.0,10000.0,未知,未知,经验不限,硕士,哈尔滨·松北·松北街道,哈尔滨·松北·松北街道,哈尔滨,松北,松北街道,股份制企业,500-999人,计算机软件
调研分析.csv,燕河科技集团有限公司,BMS保护板产品经理,1-2万,10000.0,20000.0,15000.0,软件产品、硬件产品、锂电池BMS保护系统、市场调研、项目管理,软件产品,3-5年,本科,北京·通州·永顺,北京·通州·永顺,北京,通州,永顺,股份制企业,20-99人,新能源
调研分析.csv,联合赤道环境评价股份有限公司,ESG分析师,8000-13000元,8000.0,13000.0,10500.0,ESG、低碳、绿色金融,ESG,经验不限,硕士,广州·天河·新塘,广州·天河·新塘,广州,天河,新塘,民营,300-499人,环保
调研分析.csv,小雨伞保险经纪有限公司,保险商品运营,1-2万,10000.0,20000.0,15000.0,保险商品、竞品分析、市场调研、商品,保险商品,1-3年,本科,深圳·福田·梅林,深圳·福田·梅林,深圳,福田,梅林,民营,500-999人,保险
调研分析.csv,上海有色网信息科技股份有限公司,行业研究分析师，5-6k，双休，六险一金13薪,5000-6000元·13薪,5416.67,6500.0,5958.33,英语可作为工作语言,英语可作为工作语言,经验不限,本科,烟台·芝罘·通伸,烟台·芝罘·通伸,烟台,芝罘,通伸,民营,300-499人,互联网
调研分析.csv,昆明麦粒商贸有限公司,市场调研员,3000-5000元,3000.0,5000.0,4000.0,行业调研、产品调研、有一定沟通能力,行业调研,经验不限,学历不限,昆明·龙城,昆明·龙城,昆明,龙城,未知,20人以下,食品/饮料,未知
调研分析.csv,东深智水科技(深圳)股份有限公司,需求分析师,1.1-2万,11000.0,20000.0,15500.0,未知,未知,3-5年,本科,武汉·洪山,武汉·洪山,武汉,洪山,未知,民营,300-499人,电力/水利/热力/燃气
调研分析.csv,晟通集团,国内/国际市场分析师,6000-12000元,6000.0,12000.0,9000.0,行业调研、竞品调研、产品调研,行业调研,经验不限,本科,长沙·望城·白沙洲,长沙·望城·白沙洲,长沙,望城,白沙洲,民营,1000-9999人,新材料
调研分析.csv,新华人寿保险股份有限公司陕西分公司,产品调研岗,7000-11000元,7000.0,11000.0,9000.0,未知,未知,经验不限,硕士,西安·新城·中山门,西安·新城·中山门,西安,新城,中山门,国企,10000人以上,保险
调研分析.csv,烟台杰瑞石油装备技术有限公司,市场调研,7000-10000元,7000.0,10000.0,8500.0,用户调研、行业调研、企业调研,用户调研,3-5年,本科,烟台·莱山·初家,烟台·莱山·初家,烟台,莱山,初家,上市公司,1000-9999人,石油/石化
调研分析.csv,广西淘金指软件科技有限公司,技术分析师,3000-6000元,3000.0,6000.0,4500.0,咨询公司/智库,咨询公司/智库,经验不限,中专/中技,南宁·青秀·新竹,南宁·青秀·新竹,南宁,青秀,新竹,民营,20人以下,互联网
调研分析.csv,山东大千管理咨询有限公司,研究员/分析员/调研员[济南],5000-10000元,5000.0,10000.0,7500.0,office、powerpoint/ppt、标书制作、策划、普通话、数据统计分析,office,1-3年,本科,济南·历下·文化东路,济南·历下·文化东路,济南,历下,文化东路,民营,1000-9999人,咨询服务
调研分析.csv,安徽航瑞航空动力装备有限公司,市场分析助理,6000-8000元,6000.0,8000.0,7000.0,无人系统,无人系统,1-3年,本科,芜湖·湾沚区·湾沚镇,芜湖·湾沚区·湾沚镇,芜湖,湾沚区,湾沚镇,民营,300-499人,船舶/航空/航天/火车制造
调研分析.csv,牧原股份,销售管培生（底薪8k起/包住宿/toB）,8000-15000元,8000.0,15000.0,11500.0,市场推广、市场拓展、整合营销、品牌营销、TOB、市场开发、市场调研,市场推广,经验不限,本科,济南·莱芜·凤城,济南·莱芜·凤城,济南,莱芜,凤城,上市公司,10000人以上,农/林/牧/渔
调研分析.csv,博威合金,市场研究专员,1.2-1.6万·14薪,14000.0,18666.67,16333.33,行业调研、竞品调研、企业调研,行业调研,1-3年,本科,宁波·鄞州·云龙,宁波·鄞州·云龙,宁波,鄞州,云龙,股份制企业,1000-9999人,金属制品业
调研分析.csv,海欣食品,产品经理（上市公司）,8000-15000元·13薪,8666.67,16250.0,12458.33,市场调研、产品设计、用户研究、产品运营、用户增长、需求分析、产品规划、产品团队管理,市场调研,3-5年,大专,福州·仓山·建新,福州·仓山·建新,福州,仓山,建新,上市公司,1000-9999人,快速消费品
调研分析.csv,正方软件股份有限公司,软件需求分析师,1.1-1.9万,11000.0,19000.0,15000.0,Axure、Visio、Java,Axure,经验不限,本科,杭州·西湖·三墩,杭州·西湖·三墩,杭州,西湖,三墩,股份制企业,100-299人,计算机软件
调研分析.csv,北京拓得科技有限公司,市场调研分析,2-2.5万,20000.0,25000.0,22500.0,行业调研、行情调研,行业调研,3-5年,本科,北京·朝阳·东湖,北京·朝阳·东湖,北京,朝阳,东湖,民营,20-99人,企业服务
调研分析.csv,哈尔滨彬鹏科技发展有限公司,双休市场分析,5000-8000元,5000.0,8000.0,6500.0,用户调研、行业调研、企业调研,用户调研,经验不限,大专,哈尔滨·南岗·曲线,哈尔滨·南岗·曲线,哈尔滨,南岗,曲线,股份制企业,20-99人,网络/信息安全
调研分析.csv,东软集团(大连)有限公司,需求分析师,1.3-1.5万,13000.0,15000.0,14000.0,未知,未知,1-3年,本科,上海·浦东·唐镇,上海·浦东·唐镇,上海,浦东,唐镇,合资,500-999人,计算机软件
调研分析.csv,成都新经济发展研究院有限公司,行业分析咨询顾问,6000-10000元,6000.0,10000.0,8000.0,新消费、文旅文创、网络视听,新消费,经验不限,本科,成都·武侯·桂溪,成都·武侯·桂溪,成都,武侯,桂溪,国企,20-99人,咨询服务
调研分析.csv,吉林省心研市场调研有限公司,市场调研员-三亚执行,4000-8000元,4000.0,8000.0,6000.0,竞品调研、行业调研、用户调研,竞品调研,经验不限,学历不限,三亚·吉阳区,三亚·吉阳区,三亚,吉阳区,未知,民营,20-99人,商业代理服务
调研分析.csv,燕河科技集团有限公司,BMS保护板产品经理,1-2万,10000.0,20000.0,15000.0,软件产品、硬件产品、BMS锂电池管理系统、市场调研、项目管理,软件产品,3-5年,本科,廊坊·三河市·高楼镇,廊坊·三河市·高楼镇,廊坊,三河市,高楼镇,股份制企业,20-99人,新能源
调研分析.csv,聊城瀚捷信息科技有限公司,市场调研员,2000-4000元,2000.0,4000.0,3000.0,未知,未知,1-3年,学历不限,聊城·东城街道,聊城·东城街道,聊城,东城街道,未知,20-99人,咨询服务,未知
调研分析.csv,天津谷川科技有限公司,产业研究员/产业研究管培生（天津北京均可）J14620,1-2万·13薪,10833.33,21666.67,16250.0,咨询公司/智库、产业研究、产业链、行业研究,咨询公司/智库,经验不限,本科,天津·西青·中北,天津·西青·中北,天津,西青,中北,民营,500-999人,咨询服务
调研分析.csv,立信(重庆)数据科技股份有限公司,数据分析员,5000-10000元,5000.0,10000.0,7500.0,数据统计分析、市场研究,数据统计分析,3-5年,本科,重庆·沙坪坝·渝碚路,重庆·沙坪坝·渝碚路,重庆,沙坪坝,渝碚路,民营,100-299人,咨询服务
调研分析.csv,敬业钢铁有限公司,市场调研专员,5000-10000元,5000.0,10000.0,7500.0,金属材料工程专业、行业调研、企业调研、商业调研,金属材料工程专业,3-5年,本科,石家庄·平山·南甸,石家庄·平山·南甸,石家庄,平山,南甸,民营,10000人以上,钢铁/有色金属冶炼及加工
调研分析.csv,双良集团有限公司,碳中和技术研究员（低碳）,1-2万,10000.0,20000.0,15000.0,宏观分析、趋势分析,宏观分析,经验不限,本科,无锡·江阴·利港,无锡·江阴·利港,无锡,江阴,利港,上市公司,10000人以上,新能源
调研分析.csv,华润置地沈阳,客户研究岗-O0102G,1-1.8万·14薪,11666.67,21000.0,16333.33,房地产、客户研究,房地产,经验不限,学历不限,沈阳·浑南·白塔,沈阳·浑南·白塔,沈阳,浑南,白塔,上市公司,1000-9999人,房地产开发
调研分析.csv,山东威高普瑞医药包装有限公司,市场调研分析岗,5000-10000元,5000.0,10000.0,7500.0,竞品调研、产品调研、数据分析报告,竞品调研,3-5年,本科,威海·环翠区·初村镇,威海·环翠区·初村镇,威海,环翠区,初村镇,民营,1000-9999人,医疗设备/器械
调研分析.csv,奇瑞汽车股份有限公司,产品定义,8000-15000元·15薪,10000.0,18750.0,14375.0,产品调研、行业调研、竞品调研,产品调研,1-3年,本科,芜湖·鸠江区·湾里街道,芜湖·鸠江区·湾里街道,芜湖,鸠江区,湾里街道,股份制企业,10000人以上,汽车研发/制造
调研分析.csv,山西麦思德市场研究咨询有限公司,市场调研与数据分析主管,5000-8000元,5000.0,8000.0,6500.0,报告撰写,报告撰写,经验不限,本科,太原·小店·营盘,太原·小店·营盘,太原,小店,营盘,民营,20-99人,咨询服务
调研分析.csv,山西联知信息科技有限公司,产业链政策研究分析员,5000-6000元,5000.0,6000.0,5500.0,未知,未知,1-3年,本科,太原·小店·平阳路,太原·小店·平阳路,太原,小店,平阳路,股份制企业,20-99人,互联网
调研分析.csv,江苏富仁集团,市场分析专员,6000-7000元,6000.0,7000.0,6500.0,用户调研,用户调研,经验不限,本科,无锡·江阴·澄江,无锡·江阴·澄江,无锡,江阴,澄江,民营,1000-9999人,金属制品业
调研分析.csv,深圳宏亚达电子商务有限公司,Amazon亚马逊产品经理/产品开发/选品师 双休,1-2万,10000.0,20000.0,15000.0,产品规划、市场调研、需求分析、产品设计、数据分析、使用场景分析、产品/版本迭代、TOC,产品规划,1-3年,大专,深圳·龙岗·坂田,深圳·龙岗·坂田,深圳,龙岗,坂田,民营,20-99人,电子商务
调研分析.csv,成都市凝彩数码科技有限公司,市场研究专员市场/分析专员,6000-12000元,6000.0,12000.0,9000.0,行业调研、竞品调研、产品调研,行业调研,经验不限,本科,成都·武侯·桂溪,成都·武侯·桂溪,成都,武侯,桂溪,民营,20-99人,化学原料/化学制品
调研分析.csv,益客集团,市场经理（调研方向）,1.5-2.5万,15000.0,25000.0,20000.0,商业调研,商业调研,3-5年,本科,宿迁·宿豫区·下相街道,宿迁·宿豫区·下相街道,宿迁,宿豫区,下相街道,上市公司,10000人以上,快速消费品
调研分析.csv,河南佰贝汇农业科技有限公司,农林牧渔行业分析师,7000-8000元,7000.0,8000.0,7500.0,金融机构,金融机构,经验不限,学历不限,驻马店·驻马店·柏苑街道,驻马店·驻马店·柏苑街道,驻马店,驻马店,柏苑街道,20人以下,农/林/牧/渔,未知
调研分析.csv,深南电路,战略管理岗,9000-14000元·13薪,9750.0,15166.67,12458.33,企业管理咨询、市场调研、竞争分析、项目管理,企业管理咨询,经验不限,本科,深圳·龙岗·坪地,深圳·龙岗·坪地,深圳,龙岗,坪地,国企,10000人以上,电子/半导体/集成电路
调研分析.csv,河南徽京文化传媒有限公司,市场调研员,3000-6000元,3000.0,6000.0,4500.0,行业调研、用户调研、竞品调研,行业调研,经验不限,大专,周口·川汇区·搬口街道,周口·川汇区·搬口街道,周口,川汇区,搬口街道,民营,20人以下,新媒体
调研分析.csv,中凯科技有限公司,市场调研,4000-8000元,4000.0,8000.0,6000.0,商业调研、行业调研、竞品调研,商业调研,经验不限,大专,石家庄·裕华·太行,石家庄·裕华·太行,石家庄,裕华,太行,民营,20-99人,IT服务
调研分析.csv,万鑫精工(湖南)股份有限公司,市场分析师,1-2万,10000.0,20000.0,15000.0,行业调研、竞品调研、产品调研,行业调研,3-5年,本科,长沙·岳麓·麓谷,长沙·岳麓·麓谷,长沙,岳麓,麓谷,民营,500-999人,通用设备制造
调研分析.csv,北京中食菌网络科技有限公司,行情分析师,5000-10000元,5000.0,10000.0,7500.0,行业分析、商业分析、数据处理、数据分析,行业分析,经验不限,学历不限,北京·石景山·八角,北京·石景山·八角,北京,石景山,八角,民营,20-99人,互联网
调研分析.csv,福华通达化学股份公司,市场分析专员(J10119),8000-15000元,8000.0,15000.0,11500.0,SPSS、STATA、机器学习,SPSS,1-3年,硕士,乐山·五通桥区·金粟镇,乐山·五通桥区·金粟镇,乐山,五通桥区,金粟镇,合资,1000-9999人,农/林/牧/渔
调研分析.csv,潮州三环(集团)股份有限公司锡岗分厂,市场调研,1.2-2万·13薪,13000.0,21666.67,17333.33,竞品调研、行业调研、产品调研,竞品调研,经验不限,硕士,潮州·潮安区·古巷镇,潮州·潮安区·古巷镇,潮州,潮安区,古巷镇,民营,1000-9999人,电子/半导体/集成电路
调研分析.csv,四川锐东医疗科技有限公司,市场调研员,6000-10000元,6000.0,10000.0,8000.0,用户调研、行业调研、竞品调研,用户调研,1-3年,大专,成都·武侯·石羊,成都·武侯·石羊,成都,武侯,石羊,20-99人,医疗设备/器械,未知
调研分析.csv,四川德博尔生物科技股份有限公司,产品调研分析师,1-1.5万,10000.0,15000.0,12500.0,行业调研、竞品调研、产品调研,行业调研,3-5年,本科,成都·温江·永宁,成都·温江·永宁,成都,温江,永宁,股份制企业,300-499人,医药制造
调研分析.csv,长春希望农业有限责任公司,市场调研员,4000-5000元,4000.0,5000.0,4500.0,未知,未知,经验不限,大专,长春·九台·卡伦湖,长春·九台·卡伦湖,长春,九台,卡伦湖,民营,20-99人,农/林/牧/渔
调研分析.csv,南阳中农高盛生物工程有限公司,饲料添加剂市场调研经理,8000-15000元,8000.0,15000.0,11500.0,用户调研、行业调研、竞品调研,用户调研,1-3年,大专,郑州·中原·石佛,郑州·中原·石佛,郑州,中原,石佛,民营,100-299人,农/林/牧/渔
调研分析.csv,上海皇宇科技发展有限公司,市场数据分析与产品开发,1-1.5万,10000.0,15000.0,12500.0,市场调研、行业调研,市场调研,1-3年,本科,上海·青浦·华新,上海·青浦·华新,上海,青浦,华新,100-299人,快速消费品,未知
调研分析.csv,广东职教桥数据科技有限公司,行业分析员（报告撰写）,7000-9000元,7000.0,9000.0,8000.0,未知,未知,1-3年,本科,广州·天河·凤凰,广州·天河·凤凰,广州,天河,凤凰,民营,100-299人,计算机软件
调研分析.csv,南京市秦淮区冰糖服装店(个体工商户),数据助理/数据分析员,4000-6000元,4000.0,6000.0,5000.0,报表开发,报表开发,经验不限,本科,广州·海珠·凤阳,广州·海珠·凤阳,广州,海珠,凤阳,民营,20-99人,服装/纺织/皮革
调研分析.csv,山东诺尔生物科技有限公司,市场调研,6000-9000元,6000.0,9000.0,7500.0,竞品调研,竞品调研,1-3年,本科,东营·河口区·仙河镇,东营·河口区·仙河镇,东营,河口区,仙河镇,民营,500-999人,石油/石化
调研分析.csv,烟台杰瑞石油装备技术有限公司,高级市场调研分析,1-1.5万,10000.0,15000.0,12500.0,竞品调研、行业调研、市场动态跟踪、产品规划支持,竞品调研,5-10年,本科,烟台·莱山·初家,烟台·莱山·初家,烟台,莱山,初家,上市公司,1000-9999人,石油/石化
调研分析.csv,中创碳投,ESG分析师,7000-12000元,7000.0,12000.0,9500.0,未知,未知,1-3年,本科,天津·武清·东蒲洼,天津·武清·东蒲洼,天津,武清,东蒲洼,民营,100-299人,咨询服务
调研分析.csv,玫德集团,市场分析师,7000-9000元·13薪,7583.33,9750.0,8666.67,行业调研、竞品调研、企业调研,行业调研,1-3年,本科,济南·平阴·榆山,济南·平阴·榆山,济南,平阴,榆山,民营,10000人以上,金属制品业
调研分析.csv,华润雪花,销售代表（长乐）,8000-10000元·13薪,8666.67,10833.33,9750.0,销售管理、市场调研、快消品、客户开发、市场营销、陌拜、经销商,销售管理,经验不限,本科,福州·长乐·吴航,福州·长乐·吴航,福州,长乐,吴航,国企,10000人以上,快速消费品
调研分析.csv,北京东方才博企业管理顾问有限公司,调研顾问（行政班）,3000-5000元,3000.0,5000.0,4000.0,用户调研、行业调研,用户调研,经验不限,学历不限,三门峡·陕州区,三门峡·陕州区,三门峡,陕州区,未知,民营,100-299人,企业服务
调研分析.csv,新东方教育科技集团有限公司,【顺德】市场专员，需出差（可报销）,8000-12000元,8000.0,12000.0,10000.0,市场营销、市场推广、市场调研,市场营销,经验不限,大专,佛山·顺德·大良,佛山·顺德·大良,佛山,顺德,大良,上市公司,10000人以上,培训/辅导服务
调研分析.csv,湖南新奥能源发展有限公司,战略绩效专员,8000-12000元·14薪,9333.33,14000.0,11666.67,财务分析、战略发展、财务BP、行业研究,财务分析,1-3年,本科,长沙·望城·月亮岛,长沙·望城·月亮岛,长沙,望城,月亮岛,民营,10000人以上,电力/水利/热力/燃气
调研分析.csv,某国企,26届校招生,8000-9000元,8000.0,9000.0,8500.0,金融机构,金融机构,经验不限,本科,惠州·惠城区·江北街道,惠州·惠城区·江北街道,惠州,惠城区,江北街道,其它,500-999人,互联网
调研分析.csv,广东横琴优尼肯创意文化有限公司,市场调研专员,5000-6000元,5000.0,6000.0,5500.0,用户调研、竞品调研,用户调研,经验不限,大专,广州·海珠·江南中,广州·海珠·江南中,广州,海珠,江南中,外商独资,20人以下,新媒体
调研分析.csv,中国国际医药卫生有限公司,市场数据分析岗,1-1.6万·15薪,12500.0,20000.0,16250.0,用户调研、行业调研、竞品调研、行业洞察、数据分析,用户调研,1-3年,本科,北京·朝阳·小关,北京·朝阳·小关,北京,朝阳,小关,国企,10000人以上,医药制造
调研分析.csv,恒利康中国,干细胞销售,8000-16000元,8000.0,16000.0,12000.0,市场调研、销售战略制定、客户关系管理,市场调研,经验不限,学历不限,南阳·内乡县·城关镇,南阳·内乡县·城关镇,南阳,内乡县,城关镇,合资,100-299人,食品/饮料
调研分析.csv,河南圆点市场咨询有限公司,市场调研执行督导,4000-6000元,4000.0,6000.0,5000.0,定性、定量、市场调研,定性,经验不限,大专,郑州·金水·文化路,郑州·金水·文化路,郑州,金水,文化路,民营,20-99人,咨询服务
调研分析.csv,北方华创,市场专员(J14698),1-1.8万·13薪,10833.33,19500.0,15166.67,市场推广、市场调研、数据分析、报告编辑,市场推广,经验不限,本科,北京·大兴·荣华街道,北京·大兴·荣华街道,北京,大兴,荣华街道,国企,1000-9999人,电子/半导体/集成电路
调研分析.csv,大禾科技发展(南京)有限公司,市场分析师,7000-9000元,7000.0,9000.0,8000.0,行业调研、用户调研、竞品调研,行业调研,3-5年,本科,南京·江宁·秣陵,南京·江宁·秣陵,南京,江宁,秣陵,民营,20-99人,环保
调研分析.csv,昆明麦粒商贸有限公司,超市调研员,150-200元/天,3300.0,4400.0,3850.0,兼职、产品调研,兼职,经验不限,大专,昆明·呈贡·龙城,昆明·呈贡·龙城,昆明,呈贡,龙城,20人以下,食品/饮料,未知
调研分析.csv,江苏国兴建设项目管理有限公司,市场专员,8000-16000元,8000.0,16000.0,12000.0,市场营销、市场调研、市场推广,市场营销,经验不限,本科,泰州·泰兴市·姚王街道,泰州·泰兴市·姚王街道,泰州,泰兴市,姚王街道,民营,500-999人,工程技术与设计服务
调研分析.csv,河南龙都石油化工有限公司,经济运行分析员,4000-5000元,4000.0,5000.0,4500.0,战略分析经验,战略分析经验,1-3年,本科,濮阳·华龙区·岳村镇,濮阳·华龙区·岳村镇,濮阳,华龙区,岳村镇,民营,100-299人,石油/石化
调研分析.csv,四川省纺织工业设计院,产业研究员,8000-10000元,8000.0,10000.0,9000.0,未知,未知,1-3年,本科,成都·锦江·锦官驿,成都·锦江·锦官驿,成都,锦江,锦官驿,事业单位,100-299人,建筑设计
调研分析.csv,陈克明食品股份有限公司,市场调研主管,8000-12000元,8000.0,12000.0,10000.0,未知,未知,3-5年,本科,长沙·天心·同升,长沙·天心·同升,长沙,天心,同升,上市公司,1000-9999人,快速消费品
调研分析.csv,国联金投致源(江苏)私募基金管理有限公司,投资分析师-新能源新材料方向,1.2-2万,12000.0,20000.0,16000.0,投资分析、行业研究、PE、VC、材料,投资分析,经验不限,本科,无锡·滨湖·华庄,无锡·滨湖·华庄,无锡,滨湖,华庄,国企,20-99人,投资/融资
调研分析.csv,陕西医赛尔生物科技有限公司,化妆品产品经理,1-2万,10000.0,20000.0,15000.0,策略产品、市场调研、竞品分析、定价策略产品、推荐产品、熟悉化妆品、护肤品,策略产品,3-5年,大专,西安·长安·五星,西安·长安·五星,西安,长安,五星,民营,100-299人,生物工程
调研分析.csv,东实汽车科技集团股份有限公司,市场分析和客户关系,7000-13000元·13薪,7583.33,14083.33,10833.33,市场拓展、市场策划、品牌营销、整合营销,市场拓展,5-10年,本科,武汉·蔡甸·沌口,武汉·蔡甸·沌口,武汉,蔡甸,沌口,其它,1000-9999人,汽车零部件
调研分析.csv,芯光大文(四川)文化科技有限公司,文创产品项目经理,8000-10000元,8000.0,10000.0,9000.0,策略产品、市场调研、竞品分析、产品需求文档,策略产品,3-5年,本科,成都·都江堰·灌口,成都·都江堰·灌口,成都,都江堰,灌口,20人以下,专业技术服务,未知
调研分析.csv,广东先导稀材股份有限公司,市场调研(J16558),5000-8000元,5000.0,8000.0,6500.0,半导体、面板行业,半导体,1-3年,大专,合肥·瑶海·三十头,合肥·瑶海·三十头,合肥,瑶海,三十头,民营,1000-9999人,化工
